cls,k,depth,phi_x,phi_y,r1,r2,start_len,initial_len,best_len
aca_87,38,4,xxyxyxy,xy,YXYXYXYXYXYXYXyxyxyxyxyxyx,YXYXYXyxxyxyxyxxyxyxyxxyxyX,53,23,20
aca_87,39,4,xy,xyxyxyy,YYXYYXYXYXYYXYXYXYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,104,23,20
aca_87,40,4,xyyy,xyyyy,YYYYXYYYXYYYXYYYXYxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,80,23,20
aca_87,41,4,YYx,XyyXyyy,YYYxYYxYXYxYYxYYxYYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,101,23,20
aca_87,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXYxxxYxxYxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,65,23,20
aca_87,43,4,xxxyxxy,xxy,YXyxxxyxxyxxxyxxyxxxyxxyXYXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,65,23,20
aca_87,44,4,xyy,xyyxyyy,YYYYXYYXYYYXYYXYYXYYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,105,23,20
aca_87,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxYXyyyXyyXyyyXYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,77,23,20
aca_87,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyyXyXyyXyyXyXyx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,68,23,20
aca_87,47,4,Yxx,XXyXXyXy,YYxxYxxYxxYxxYxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,113,23,20
aca_87,48,4,Yxxx,XXXyXXy,YXyXYxxxYxxxYxxxYxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,104,23,20
aca_87,49,4,xxxy,xxxyxxy,YXYXXXYXXYXXXYXXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,106,23,20
aca_87,50,4,xxy,xxyxxyxy,YXYXYXXYXXYXYXXYXXYXXYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,119,23,20
aca_88,0,0,x,y,YYXXXyxx,YYYYYXXYxyXyXyx,23,23,19
aca_88,1,1,Yx,y,YYXyXyXyxYx,YYYYYXyXYxyXyyXyx,28,23,19
aca_88,2,1,x,Xy,YXXXyxxYx,YXYxyXXyXXyxYxYxYxYx,29,23,19
aca_88,3,1,x,xy,YXYXXXyxx,YYYXyxxxyxyxyxyxyX,27,23,19
aca_88,4,1,xy,y,YYXYXYXyxyx,YYYYYXYXYxyXXyx,26,23,19
aca_88,5,2,YYx,y,YYXyyXyyXyxYYx,YYYYYXyyXYxyXyyyXyx,33,23,19
aca_88,6,2,x,XXy,YXXXyxxYxx,YYxyXXXyXXXyxYxxYxxYxxYxx,35,23,19
aca_88,7,2,x,xxy,YXXYXXXyxx,YXYXYXyxxxxyxxyxxyxxyxxyX,35,23,19
aca_88,8,2,xyy,y,YYXYYXYYXyxyyx,YYYYYXYYXYxyXYXyx,31,23,19
aca_88,9,2,Yx,Xyy,YYxYXyXyXyxYx,YYxYYxYYxYYxYXYxyXyXyyXyXyx,40,23,19
aca_88,10,2,Yxx,Xy,YXyXXyXXyxYxxYx,YXyXYxyXXyXyXXyxYxYxYxYx,39,23,19
aca_88,11,2,xxy,xy,YXYXXYXXYXyxxyx,YXYXYXYXYXXYXXYxyXyx,35,23,19
aca_88,12,2,xy,xyy,YYXYXYXyxyxYX,YYYYXyxyxyxyyxyyxyyxyyxyX,38,23,19
aca_88,13,3,YYYx,y,YYYxYYYxyyXyyyXYx,YYYYYXyyyXYxyXyyyyXyx,38,23,19
aca_88,14,3,x,XXXy,YXXXyxxYxxx,YXyXyXXXyXXXyXXXyXXXyXYxxxxYxxxx,43,23,19
aca_88,15,3,x,xxxy,YXXXYXXXyxx,YXyxxxxxyxxxyxxxyxxxyxxxyXYXXYXX,43,23,19
aca_88,16,3,xyyy,y,YYYXYYYXyxyyyxYYX,YYYYYXYYYXYxyXYYXyx,36,23,19
aca_88,17,3,YYx,Xyyy,YYYxYXyyXyyXyxYYx,YYYxYYYxYYYxYYYxYXYxyXyyXyyyXyyXyx,51,23,19
aca_88,18,3,Yx,XyXyy,YYxYxYXyXyXyxYx,YYYxyXyXyXyyXyXyXyxYYxYxYYxYxYYxYxYYxYx,54,23,19
aca_88,19,3,YxYxx,Xy,YXyXyXXyXyXXyxYxYxxYx,YXyXyXYxyXXyXyXyXXyxYxYxYxYx,49,23,19
aca_88,20,3,Yxxx,XXy,YXyXXXyXXXyxYxxxYxx,YXyXYxyXXXyXXyXXXyxYxxYxxYxxYxx,50,23,19
aca_88,21,3,xxxy,xxy,YXyxxxyxYXXYXXXYXXX,YYXyxxxyxxxyxxyxxyxxyxxyX,44,23,19
aca_88,22,3,xxyxy,xy,YXYXyxxyxyxYXYXXYXYXX,YXYXYXYXYXXYXYXXYxyXYXyx,45,23,19
aca_88,23,3,xy,xyxyy,YYXYXYXyxyxYXYX,YYXYYXYYXyxyxyxyxyyxyxyyxyxyyxyxyyxyxyX,54,23,19
aca_88,24,3,xyy,xyyy,YYYXYYXYYXyxyyxYX,YYYYYXyxyyxyyxyyyxyyyxyyyxyyyxyX,49,23,19
aca_88,25,3,YYxYx,Xyy,YYxYXyyXyXyyXyXyxYYxYx,YYxYYxYYxYYxYXyyXYxyXyXyyXyyXyXyx,55,23,19
aca_88,26,3,Yxx,XXyXy,YXyXXyXXyxYxxYxYxx,YYxyXXyXXyXyXXyXXyxYxYxxYxYxxYxYxxYxYxx,57,23,19
aca_88,27,3,xxy,xxyxy,YXYXXYXXYXyxxyxYXX,YXYXYXYXyxxyxxyxxyxyxxyxyxxyxyxxyxyxxyX,57,23,19
aca_88,28,3,xyxyy,xyy,YYXYXYYXYXYYXyxyxyyxYX,YYXYYXYYXYYXYXYYXYXYxyXyxYX,49,23,19
aca_88,29,4,YYYYx,y,YYYYxYYYYxyyXyyyyXYx,YYYYYXyyyyXYxyXyyyyyXyx,43,23,19
aca_88,30,4,x,XXXXy,YXXXyxxYxxxx,YXyXXyXXXXyXXXXyXXXXyXXXXyXYxxxxxYxxxxx,51,23,19
aca_88,31,4,x,xxxxy,YXXXyxxYXXXX,YXyxxxxxxyxxxxyxxxxyxxxxyxxxxyXYXXXYXXX,51,23,19
aca_88,32,4,xyyyy,y,YYYYXYYYYXyxyyyyxYYX,YYYYYXYYYYXYxyXYYYXyx,41,23,19
aca_88,33,4,YYYx,Xyyyy,YYYYxYXyyyXyyyXyxYYYx,YYYYxYYYYxYYYYxYYYYxYXYxyXyyyXyyyyXyyyXyx,62,23,19
aca_88,34,4,Yx,XyXyXyy,YYxYxYxYXyXyXyxYx,YYxYYxyXyXyXyXyyXyXyXyXyxYYxYxYxYYxYxYxYYxYxYxYYxYxYx,70,23,19
aca_88,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXXyxYxYxYxxYx,YXyXyXyXYxyXXyXyXyXyXXyxYxYxYxYx,59,23,19
aca_88,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyxYxxxxYxxx,YXyXYxyXXXXyXXXyXXXXyxYxxxYxxxYxxxYxxx,61,23,19
aca_88,37,4,xxxxy,xxxy,YXyxxxxyxYXXXYXXXXYXXXX,YXYXyxxxxyxxxxyxxxyxxxyxxxyxxxyX,55,23,19
aca_88,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxYXYXXYXYXYXX,YXYXYXYXYXXYXYXYXXYxyXYXYXyx,55,23,19
aca_88,39,4,xy,xyxyxyy,YYXYXYXyxyxYXYXYX,YYXYXYYXYXYYXyxyxyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyX,70,23,19
aca_88,40,4,xyyy,xyyyy,YYYYXYYYXYYYXyxyyyxYX,YYYYYYXyxyyyxyyyxyyyyxyyyyxyyyyxyyyyxyX,60,23,19
aca_88,41,4,YYx,XyyXyyy,YYYxYYxYXyyXyyXyxYYx,YYYYxyXyyXyyXyyyXyyXyyXyxYYYxYYxYYYxYYxYYYxYYxYYYxYYx,73,23,19
aca_88,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyxYxxYxxxYxx,YXyXXyXYxyXXXyXXyXXyXXXyxYxxYxxYxxYxx,65,23,19
aca_88,43,4,xxxyxxy,xxy,YXyxxxyxxyxYXXYXXXYXXYXXXYXX,YXyxYXXYXXYXXYXXYXXXYXXYXXXYxyX,59,23,19
aca_88,44,4,xyy,xyyxyyy,YYYXYYXYYXyxyyxYXYYX,YYYXYYYXYYYXyxyyxyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyX,73,23,19
aca_88,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxYXyyyXyyXyyyXyyXyx,YYYxYYYxYYYxYYYxYXyyyXYxyXyyXyyyXyyyXyyXyx,71,23,19
aca_88,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyyXyXyyXyyXYxYx,YYxYYxYYxYYxYXyyXyyXYxyXyXyyXyyXyyXyXyx,70,23,19
aca_88,47,4,Yxx,XXyXXyXy,YXyXXyXXyxYxxYxYxxYxx,YXyXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXYxxYxxYxxYxYxxYxxYxx,81,23,19
aca_88,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyxYxxxYxxYxxx,YXyXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXYxxxYxxxYxxYxxxYxxx,76,23,19
aca_88,49,4,xxxy,xxxyxxy,YXyxxxyxYXXXYXXYXXXYXXX,YXyxxxyxxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyXYXXYXXYXX,76,23,19
aca_88,50,4,xxy,xxyxxyxy,YXYXXYXXYXyxxyxYXXYXX,YXYXyxxyxxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyXYXYXXYXYXX,81,23,19
aca_90,0,0,x,y,YYXXXyxx,YYYYYYYXyyyyyyx,23,23,20
aca_90,1,1,Yx,y,YYXyXyXyxYx,YYYYYYYXyyyyyyx,26,23,20
aca_90,2,1,x,Xy,YXXXyxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,35,23,20
aca_90,3,1,x,xy,YXYXXXyxx,YXYXYXYXYXYXYXyxyxyxyxyxyx,35,23,20
aca_90,4,1,xy,y,YYXYXYXyxyx,YYYYYYYXyyyyyyx,26,23,20
aca_90,5,2,YYx,y,YYXyyXyyXyxYYx,YYYYYYYXyyyyyyx,29,23,20
aca_90,6,2,x,XXy,YXXXyxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,47,23,20
aca_90,7,2,x,xxy,YXXYXXXyxx,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,47,23,20
aca_90,8,2,xyy,y,YYXYYXYYXyxyyx,YYYYYYYXyyyyyyx,29,23,20
aca_90,9,2,Yx,Xyy,YYxYXyXyXyxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,50,23,20
aca_90,10,2,Yxx,Xy,YXyXXyXXyxYxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,41,23,20
aca_90,11,2,xxy,xy,YXYXXYXXYXyxxyx,YXYXYXYXYXYXYXyxyxyxyxyxyx,41,23,20
aca_90,12,2,xy,xyy,YYXYXYXyxyxYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,50,23,20
aca_90,13,3,YYYx,y,YYYYYYYXyyyyyyx,YYYxYYYxyyXyyyXYx,32,23,20
aca_90,14,3,x,XXXy,YXXXyxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,59,23,20
aca_90,15,3,x,xxxy,YXXXYXXXyxx,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,59,23,20
aca_90,16,3,xyyy,y,YYYYYYYXyyyyyyx,YYYXYYYXyxyyyxYYX,32,23,20
aca_90,17,3,YYx,Xyyy,YYYxYXyyXyyXyxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,65,23,20
aca_90,18,3,Yx,XyXyy,YYxYxYXyXyXyxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyx,74,23,20
aca_90,19,3,YxYxx,Xy,YXyXyXXyXyXXyxYxYxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,47,23,20
aca_90,20,3,Yxxx,XXy,YXyXXXyXXXyxYxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,56,23,20
aca_90,21,3,xxxy,xxy,YXyxxxyxYXXYXXXYXXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,56,23,20
aca_90,22,3,xxyxy,xy,YXYXyxxyxyxYXYXXYXYXX,YXYXYXYXYXYXYXyxyxyxyxyxyx,47,23,20
aca_90,23,3,xy,xyxyy,YYXYXYXyxyxYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,74,23,20
aca_90,24,3,xyy,xyyy,YYYXYYXYYXyxyyxYX,YYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxYX,65,23,20
aca_90,25,3,YYxYx,Xyy,YYxYXyyXyXyyXyXyxYYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,59,23,20
aca_90,26,3,Yxx,XXyXy,YXyXXyXXyxYxxYxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,77,23,20
aca_90,27,3,xxy,xxyxy,YXYXXYXXYXyxxyxYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXX,77,23,20
aca_90,28,3,xyxyy,xyy,YYXYXYYXYXYYXyxyxyyxYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,59,23,20
aca_90,29,4,YYYYx,y,YYYYYYYXyyyyyyx,YYYYxYYYYxyyXyyyyXYx,35,23,20
aca_90,30,4,x,XXXXy,YXXXyxxYxxxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,71,23,20
aca_90,31,4,x,xxxxy,YXXXyxxYXXXX,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,71,23,20
aca_90,32,4,xyyyy,y,YYYYYYYXyyyyyyx,YYYYXYYYYXyxyyyyxYYX,35,23,20
aca_90,33,4,YYYx,Xyyyy,YYYYxYXyyyXyyyXyxYYYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyx,80,23,20
aca_90,34,4,Yx,XyXyXyy,YYxYxYxYXyXyXyxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,98,23,20
aca_90,35,4,YxYxYxx,Xy,YXyXyXyXyXyXyxYxYxYxYxYxYx,YXyXyXyXXyXyXyXXyxYxYxYxxYx,53,23,20
aca_90,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyxYxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,71,23,20
aca_90,37,4,xxxxy,xxxy,YXyxxxxyxYXXXYXXXXYXXXX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,71,23,20
aca_90,38,4,xxyxyxy,xy,YXYXYXYXYXYXYXyxyxyxyxyxyx,YXYXYXyxxyxyxyxYXYXXYXYXYXX,53,23,20
aca_90,39,4,xy,xyxyxyy,YYXYXYXyxyxYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,98,23,20
aca_90,40,4,xyyy,xyyyy,YYYYXYYYXYYYXyxyyyxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,80,23,20
aca_90,41,4,YYx,XyyXyyy,YYYxYYxYXyyXyyXyxYYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,101,23,20
aca_90,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyxYxxYxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,65,23,20
aca_90,43,4,xxxyxxy,xxy,YXyxxxyxxyxYXXYXXXYXXYXXXYXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,65,23,20
aca_90,44,4,xyy,xyyxyyy,YYYXYYXYYXyxyyxYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,101,23,20
aca_90,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxYXyyyXyyXyyyXyyXyx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,77,23,20
aca_90,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyyXyXyyXyyXYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,68,23,20
aca_90,47,4,Yxx,XXyXXyXy,YXyXXyXXyxYxxYxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,113,23,20
aca_90,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyxYxxxYxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,104,23,20
aca_90,49,4,xxxy,xxxyxxy,YXyxxxyxYXXXYXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,104,23,20
aca_90,50,4,xxy,xxyxxyxy,YXYXXYXXYXyxxyxYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,113,23,20
aca_95,0,0,x,y,YXXYxYxxx,YYYXyyyXXyxx,21,21,19
aca_95,1,1,Yx,y,YYxYxYxYXyXYx,YYYYxyyyXyXYxYx,28,21,19
aca_95,2,1,x,Xy,YXYxxYxxxx,YXyXyXyXXXyxxYxYx,27,21,19
aca_95,3,1,x,xy,YYxxYXXX,YXYXYXyxyxyXyxx,23,21,19
aca_95,4,1,xy,y,YXYXYxxyxyx,YYYXyyXYXyxyx,24,21,19
aca_95,5,2,YYx,y,YYYxYYxYYxYXyyXYx,YYYYYxyyyXyyXYxYYx,35,21,19
aca_95,6,2,x,XXy,YYxxxYxxxxx,YXyXXyXXyXXXXyxxYxxYxx,33,21,19
aca_95,7,2,x,xxy,YXYxYXXXX,YYXXYXXYxyxxyxxyXX,27,21,19
aca_95,8,2,xyy,y,YYYXyXYYXyxyyx,YYXYYXYXyxyyxyX,29,21,19
aca_95,9,2,Yx,Xyy,YYxYxYxYxYXYxYx,YYxYYxYYxyXyyXyyXyXYxYxYx,40,21,19
aca_95,10,2,Yxx,Xy,YXyXYxxYxYxxYxxYxx,YXyXyXyXyXXyXXyxYxxYxYx,41,21,19
aca_95,11,2,xxy,xy,YXXYXXYxxyxxyx,YXYXYXyxyXYXyxxyx,31,21,19
aca_95,12,2,xy,xyy,YYxyxYXYXYX,YYXYYXyxyyxyXyxyxYX,30,21,19
aca_95,13,3,YYYx,y,YYYYYYxyyyXyyyXYxYYYx,YYYYxYYYxYYYxYXyyyXYx,42,21,19
aca_95,14,3,x,XXXy,YxYxxxxYxxxxxx,YXyXXXyXXXyXXXXXyxxYxxxYxxx,41,21,19
aca_95,15,3,x,xxxy,YYXXXXXYXX,YXYXXXYXXXYxyxxxyxxxyXX,33,21,19
aca_95,16,3,xyyy,y,YYYXYxyyyxxyyyX,YYYXYYYXYYXyxyyyxyX,34,21,19
aca_95,17,3,YYx,Xyyy,YYYxYYxYYxYYxYXYxYYx,YYYxYYYxYYYxyXyyyXyyyXyyXYxYYxYYx,53,21,19
aca_95,18,3,Yx,XyXyy,YYYxYxYxYYxYxYxYxYx,YYxYxYYxYxYYxyXyXyyXyXyyXyXYxYxYxYx,54,21,19
aca_95,19,3,YxYxx,Xy,YXyXyXYxxYxYxYxxYxYxxYxYxx,YXyXyXyXyXyXXyXyXXyxYxYxxYxYx,55,21,19
aca_95,20,3,Yxxx,XXy,YXyXYxxxYxxYxxxYxxxYxxx,YXyXXyXXyXXyXXXyXXXyxYxxxYxxYxx,54,21,19
aca_95,21,3,xxxy,xxy,YXXyxxxyxxxyXYXXX,YXyxxyXYXyxxxyxYXXYXX,38,21,19
aca_95,22,3,xxyxy,xy,YXYXYXyXYXYXyxxyxyx,YXYXXYXYXXYXyxxyxyxxyX,41,21,19
aca_95,23,3,xy,xyxyy,YYXYxYXYXYXYX,YYYXYXYYXYXYxyyxyxyyxyxyXYX,40,21,19
aca_95,24,3,xyy,xyyy,YYXYYXYYxyyxYX,YYYXYYYXyxyyyxyXyxyyxYX,37,21,19
aca_95,25,3,YYxYx,Xyy,YYxYYxYxYYxYxYYxYxYXyyXYxYx,YYxYYxYYxYYxyXyyXyyXyXyyXYxYxYYxYx,61,21,19
aca_95,26,3,Yxx,XXyXy,YYxxYxxYxYxxYxxYxxYxx,YXyXyXXyXyXXyXyXXyXXyXXyxYxxYxYxxYxYxx,59,21,19
aca_95,27,3,xxy,xxyxy,YXYxyxYXXYXXYXX,YYXXYXYXXYxyxyxxyxyxxyXYXX,41,21,19
aca_95,28,3,xyxyy,xyy,YYXYXYYXYXyxyxyyxyxyX,YYXYYXyxyXYYXyxyxyyxYX,43,21,19
aca_95,29,4,YYYYx,y,YYYYYYYxyyyXyyyyXYxYYYYx,YYYYYxYYYYxYYYYxYXyyyyXYx,49,21,19
aca_95,30,4,x,XXXXy,YxxYxxxxxYxxxxxxx,YXyXXXXyXXXXyXXXXXXyxxYxxxxYxxxx,49,21,19
aca_95,31,4,x,xxxxy,YXYXXXXXXYXXX,YXyxxxxyxxxxyxxyxxYXXXXYXXXX,41,21,19
aca_95,32,4,xyyyy,y,YYYYXYxyyyyxyxyyyX,YYYYXYYYYXYYYXyxyyyyxyX,41,21,19
aca_95,33,4,YYYx,Xyyyy,YYYYxYYYxYYYxYYYxYXYxYYYx,YYYYxYYYYxYYYYxyXyyyyXyyyyXyyyXYxYYYxYYYx,66,21,19
aca_95,34,4,Yx,XyXyXyy,YYxYYxYxYxYxYYxYxYxYxYxYx,YYxYxYxYYxYxYxYYxyXyXyXyyXyXyXyyXyXYxYxYxYxYx,70,21,19
aca_95,35,4,YxYxYxx,Xy,YXyXyXyXYxxYxYxYxYxxYxYxYxxYxYxYxx,YXyXyXyXyXyXyXXyXyXyXXyxYxYxYxxYxYx,69,21,19
aca_95,36,4,Yxxxx,XXXy,YXyXYxxxxYxxxYxxxxYxxxxYxxxx,YXyXXXyXXXyXXXyXXXXyXXXXyxYxxxxYxxxYxxx,67,21,19
aca_95,37,4,xxxxy,xxxy,YXXyxxxxyxxxxyXYXXXX,YXyxxxyXYXyxxxxyxYXXXYXXX,45,21,19
aca_95,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxYXYXYXXX,YXYXYXXYXYXYXXYXYXyxxyxyxyxxyX,53,21,19
aca_95,39,4,xy,xyxyxyy,YYYXYXYXYXYXYYXYX,YYXYYXYXYXYYXYXYXYxyyxyxyxyyxyxyxyXYX,54,21,19
aca_95,40,4,xyyy,xyyyy,YYYXYYYXYYxyyyxYX,YYYYXYYYYXyxyyyyxyXyxyyyxYX,44,21,19
aca_95,41,4,YYx,XyyXyyy,YYYYxYYxYYxYYYxYYxYYxYYxYYx,YYYxYYxYYYxYYxYYYxyXyyXyyyXyyXyyyXyyXYxYYxYYxYYx,75,21,19
aca_95,42,4,YxxYxxx,XXy,YXyXXyXYxxxYxxYxxYxxxYxxYxxxYxxYxxx,YXyXXyXXyXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxx,75,21,19
aca_95,43,4,xxxyxxy,xxy,YXyXYXXYXyxxxyxxyxYXXYXX,YXyxxxyxxyxxxyXYXXYXXXYXXYXXX,53,21,19
aca_95,44,4,xyy,xyyxyyy,YYYXYxYXYYXYYXYYX,YYYYXYYXYYYXYYXYxyyyxyyxyyyxyyxyXYYX,53,21,19
aca_95,45,4,YYYxYYx,Xyyy,YYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXYxYYx,YYYxYYYxYYYxYYYxyXyyyXyyyXyyXyyyXYxYYxYYYxYYx,81,21,19
aca_95,46,4,YYxYYxYx,Xyy,YYxYYxYYxYxYYxYYxYxYYxYYxYxYXyyXyyXYxYx,YYxYYxYYxYYxYYxyXyyXyyXyXyyXyyXYxYxYYxYYxYx,82,21,19
aca_95,47,4,Yxx,XXyXXyXy,YxYxYxxYxxYxxYxYxxYxxYxxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXXyXXyxYxxYxYxxYxxYxYxxYxx,83,21,19
aca_95,48,4,Yxxx,XXXyXXy,YxYxxxYxxxYxxYxxxYxxxYxxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXXyXXXyxYxxxYxxYxxxYxxYxxx,80,21,19
aca_95,49,4,xxxy,xxxyxxy,YXyxxyxxxyxxxyxxxyX,YXYXXXYXXYXXXYxyxxyxxxyxxyxxxyXYXXX,54,21,19
aca_95,50,4,xxy,xxyxxyxy,YYXXYXXYXXYXXYXYXX,YXYXYXXYXXYXYXXYXXYxyxyxxyxxyxyxxyxxyXYXX,59,21,19
aca_97,0,0,x,y,YXXXYxx,YYYYYYYYXyyyyyyyx,24,24,19
aca_97,1,1,Yx,y,YXyXyXYxYx,YYYYYYYYXyyyyyyyx,27,24,19
aca_97,2,1,x,Xy,YXXYxxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,37,24,19
