name,r1,r2,n_members,members
ac19_106,YXXyx,YYYYYYYXyyyyyyx,14,590 591 592 593 594 595 596 597 600 603 604 605 610 613
ac19_107,YYXXXyX,YXXXXXXyxxxxxxx,6,598 602 607 608 611 615
ac19_108,YYXXXyXX,YXXXXXXyxxxxxxx,2,606 612
ac19_109,YXXyx,YYYYYYYYXyyyyyyyx,10,616 617 618 619 620 621 622 623 624 625
ac19_110,YYXXXXyX,YXXXXXXXXyxxxxxxx,2,626 632
ac19_111,YYXXXXyx,YXXXXXXXXyxxxxxxx,2,627 631
ac19_112,YXXyx,YYYXYYXYxyXyXyyXyX,1,634
ac19_113,YXyXXyx,YYYxxxyXyyX,6,635 25772 38420 41490 50383 68259
ac19_114,X,YYXXyx,52,636 16880 24582 30955 35837 39381 42293 42298 43018 43833 44116 50174 52811 56269 57208 57823 61929 62501 62860 64228 65565 65600 66008 71106 78148 78629 79391 80375 81019 81428 89250 90521 92625 95749 101344 110507 113178 117266 119319 123751 127199 133653 139028 139244 141273 143440 145617 147935 148340 151031 152390 154484
ac19_115,YXXyXyX,YYXyxxxYxxyx,2,637 110397
ac19_116,YXXXXyxxx,YYXyyXyxxx,1,638
ac19_117,YYXXyxx,YYXXyXyyxx,2,639 55126
ac19_118,YXXyx,YYYXXYxyyXyX,3,640 123210 154723
ac19_119,YXXyx,YYYXyxyyxxxYXX,1,641
ac19_120,YYXXXyxx,YXYxxyXXyxx,1,642
ac19_121,YXXyx,YYXyXYxyX,29,643 6448 14642 17161 17447 19152 30229 44132 49291 52999 54248 62202 62358 62592 76395 84038 85678 96239 99527 105363 111722 113314 118809 128048 128540 129314 143733 145333 147644
ac19_122,YYXXX,YXyXXYXyxYxx,5,644 4050 24357 91373 140177
ac19_123,YXXyx,YYYYXYXyyXyXyx,2,645 55599
ac19_124,YXXyx,YYXyxxYxYXyyX,3,646 41947 113669
ac19_125,YXXyx,YYYXyyyXXYX,6,647 798 83873 93370 129110 152245
ac19_126,YYXXX,YYYxxyXXXXXyx,2,648 33986
ac19_127,YXXyx,YYYXyxyyxyXX,11,649 41271 44314 47824 77304 83991 86540 90043 103351 106205 145896
ac19_128,YXXyx,YYYXYYxyxyyXyX,3,650 45457 90104
ac19_129,YXXYx,YYYXYXXXYxYXYx,1,651
ac19_130,YXYXyx,YYYxxYxyXXyyX,2,652 50815
ac19_131,YYXXX,YYYXXXXYxyXX,3,653 2745 8030
ac19_132,YYXXX,YYYXXXYXyyyxxx,1,654
ac19_133,YYXyXYXyxYXyx,YXyXYxxyXYxyx,1,655
ac19_134,YYXXYXyyx,YYYXXXYXyyX,4,656 46796 68445 138605
ac19_135,YYXyXYxyX,YXyxYXXyx,25,657 10401 23597 24563 35227 36032 38541 63549 65643 65666 65972 68991 74890 76034 90036 92579 93039 109417 109504 127755 130593 133224 137813 139143 147365
ac19_136,YXXyx,YYXYYXyxxyyxx,4,658 28663 96979 99985
ac19_137,YXXyx,YYXXXXyyXXYxx,3,659 25648 146208
ac19_138,YXYXYXX,YYYxYXyXyXyx,1,660
ac19_139,YXXyx,YYYXyyyXXXXXyXX,2,661 135375
ac19_140,YXYXyx,YYXXXyXyxYx,27,662 2128 2268 3597 28168 28868 45652 47357 50306 50964 62334 70484 71535 71728 75510 78918 80775 87422 102810 104934 105175 112557 113482 131950 137680 139449 150989
ac19_141,YYXXXXXXX,YYXXXXXyxx,4,663 98490 129875 155757
ac19_142,YXXyx,YYXXyyXXXYxxx,2,664 82758
ac19_143,YYXXyx,YYXyyXXYYxx,2,665 106116
ac19_144,YXXX,YYXyXyyXYYx,5,666 118634 127011 130940 153402
ac19_145,YXX,YYXXyyxYxYxyXyx,1,667
ac19_146,YYXXyxx,YYXYXYXYxYx,3,668 68178 113161
ac19_147,YXXYx,YYYXXyyyxYx,6,669 62258 74835 77012 131147 154048
ac19_148,YXXyx,YYXYxyxYXyXyX,5,670 33572 59398 66317 143887
ac19_149,YXXyx,YYXyXYxYXyyXX,4,671 16583 69711 89587
ac19_150,YXXyx,YYXyyXyXXYXYX,5,672 8506 18135 30024 134340
ac19_151,YYXXyx,YYXyXXyXYxyxx,1,673
ac19_152,YYXXXYx,YYXyxYXyXYx,3,674 83042 99702
ac19_153,YXXyx,YYYXyxyyxYxx,4,675 27572 50810 83233
ac19_154,YXXyx,YYXyxxYxyXX,11,676 14690 43522 65129 92796 95771 104959 113298 122201 126926 154896
ac19_155,YXyXXXyX,YYYXyXyyxYxyX,1,677
ac19_156,YXXyx,YYYXyxyyXyX,12,678 3851 13859 21182 27641 28466 48130 76570 91813 106379 120888 135216
ac19_157,YXX,YYXYXyXyxYxyXyx,1,679
ac19_158,YXX,YYYXXyyx,7,680 7323 37482 40015 51619 58094 121543
ac19_159,YXYxyx,YYYXyxxxx,8,681 3601 7759 99372 112609 138155 144331 144455
ac19_160,YXXyx,YYXXXYxyXyx,8,682 3631 43990 45204 49865 63328 90170 151790
ac19_161,YXXyx,YYXyyXyxxx,10,683 20488 22389 23893 25065 33207 88413 104697 131675 137948
ac19_162,YXXyx,YYYYXYxyyyyx,15,685 17117 19194 83609 85545 85600 92345 126028 126551 129251 131672 135725 138135 148921 150837
ac19_163,YYXXXXYX,YYXyXYxyX,4,686 27517 38622 89966
ac19_164,YYXXXYx,YYxYXXYXX,13,687 4043 13503 39667 48203 48271 68500 108623 109626 115746 141149 143401 149827
ac19_165,YYXXX,YYXXyyxyxYXyxx,1,688
ac19_166,YYXXXYx,YYYXyXyx,17,689 14292 27487 30234 42165 49439 59447 67330 68026 70135 108852 111872 112877 115529 127256 149609 155618
ac19_167,YXXyx,YYXXyxyXyxYYx,3,690 31156 115783
ac19_168,YXYXyx,YYxyXXyxx,27,691 3193 4084 19153 22433 24464 37762 38523 39847 47461 50365 51408 58331 59544 62989 63915 77055 92925 96961 104524 107233 115515 116426 120329 124280 132419 144581
ac19_169,YXYXX,YYXXXXXyyxxYxx,1,692
ac19_170,YXX,YYYYYXXyyyyyx,1,693
ac19_171,YXXXyXyX,YYxyxxYxxyx,2,694 20007
ac19_172,YXYXX,YYXXXYxyXyyxYx,1,695
ac19_173,YYXXXXX,YYXyXXyyXYYx,1,696
ac19_174,YYXXyxx,YYYYYXXYxxYX,1,697
ac19_175,YXYXyx,YYYYXyyyXXXYx,2,698 66077
ac19_176,YXXyx,YYXXXXXyxyXyX,3,699 40533 46788
ac19_177,YXXXXyXYx,YXXyxYXXXX,10,700 32509 34787 60573 73698 99467 105028 107113 122978 155252
ac19_178,YXXYXXyx,YYXyyxxxxyX,3,701 72941 83977
ac19_179,YXX,YYXyXYxyXXyxx,1,702
ac19_180,YXXyXYx,YYXXyxyxx,5,703 6339 87474 101829 115561
ac19_181,YXXyx,YYXXXyXyyxyxYx,1,704
ac19_182,YXXyx,YYYXyxyyXXXYX,5,705 8871 20421 26300 123101
ac19_183,YYXXyxx,YYYXYYXyx,10,707 22315 65746 67431 75660 80216 83459 101643 103856 134094
ac19_184,YYXXXYXX,YYYxyyXXX,9,708 8137 66972 68050 79233 88818 90089 107852 111332
ac19_185,YYXXXyx,YXXXXXYxx,20,709 10265 21266 34872 35848 40921 42396 47221 49437 73185 82256 98631 119693 123085 123726 129302 132448 136886 147088 150025
ac19_186,YXXYXXyx,YYxxyXXyX,21,710 6311 8733 14386 31530 32448 41485 46633 54464 56727 74214 74788 82533 94802 99003 110689 125072 126765 127429 136484 151659
ac19_187,YXXXyxYx,YYXXYXXyXYx,2,711 10310
ac19_188,YXXyx,YYXXYxyXXyX,9,712 1468 25104 46177 49222 77480 80695 83708 142625
ac19_189,YXYXYx,YYXXXYXyyxxYx,1,713
ac19_190,YXYxyx,YYYXyXYxyxYxx,1,714
ac19_191,YXXyx,YYXyyxYxx,18,715 5307 33150 33335 51950 55205 56817 76307 86072 96748 98544 107157 119318 129391 130210 134117 143679 144664
ac19_192,YXyXYxx,YYYYXyxx,22,716 1395 7402 10914 11480 14801 16046 28912 30478 30604 35759 68023 71900 75108 85556 92990 101636 128533 141955 144389 153958 155186
ac19_193,YXXYXXyX,YXXXXXyXYxx,6,717 64525 96618 101148 102800 119085
ac19_194,YXXyx,YYYXXXXyyXXX,2,718 63684
ac19_195,YYYXXyX,YYxyXXX,25,719 3398 4387 13478 13651 15098 30996 33466 39592 40506 57623 61341 69504 86071 97954 104201 104620 105261 116299 116382 119619 135562 137967 153869 154181
ac19_196,YXXXyxYx,YXYXXYXyXYx,3,720 15657 23489
ac19_197,YXYXYx,YYXYxYXyXXyxx,2,721 81867
ac19_198,YXXYx,YYYXyxxyxyyX,5,722 48867 123506 143582 146289
ac19_199,YXXYx,YYXYxYYxyXyX,6,723 21904 59159 86738 115520 140574
ac19_200,YXXyx,YYXYxyXXXyXXX,4,724 28161 48498 61303
ac19_201,YXXYXXyX,YYXXXXXXXyx,3,725 60018 121968
ac19_202,YXXXyxx,YYXyxYxyxxx,4,726 77026 98803 149949
ac19_203,YXYXYx,YYxYXXXXyxx,4,727 78821 129426 132378
ac19_204,YXyXYxx,YYYXYxYXXyx,3,728 101397 101725
ac19_205,YXXXyXyX,YYXyxxYxxyx,2,729 119754
ac19_206,YXXXyxx,YYXXyXXXXXXX,4,730 20818 76728 145429
ac19_207,YXXYx,YYYXXYXYXYYx,4,731 76411 83019 151139
ac19_208,YXXyx,YYXYYxyyxxyxxxx,2,732 2618
ac19_209,YXYXX,YYYXyyXyXYxx,3,733 61386 104764
ac19_210,YXXyXYxxx,YYxxyXYXYX,2,734 12462
ac19_211,YXXyxYx,YYYxxxYXXXYx,2,735 104124
ac19_212,YYXXYYXXX,YYXXyyxxYX,4,736 84572 92921 120022
ac19_213,YXX,YYYXYxYXyyXyyX,2,737 58404
ac19_214,YYXXYx,YYYXXyx,30,738 1011 2384 3625 4552 12753 20994 22042 29554 32287 41284 44766 47912 49058 60486 80149 86379 91868 98725 98764 104385 108618 111615 120296 121761 132299 135219 137628 144057 154174
ac19_215,YYXXYx,YYXXYxYXyXYxx,1,739
ac19_216,YXXyx,YYYYXyXyyX,22,740 2853 7024 10598 25220 29232 35953 41364 42803 45113 46366 51893 59680 70526 87976 95700 105549 115625 132472 140090 141841 144036
ac19_217,YYXXyx,YYXXYXXYXXYYx,1,742
ac19_218,YXXyx,YYYYXyxxyyyxYX,21,743 13683 31062 36487 46012 55026 64986 65575 78839 86680 99690 106373 107923 117986 118871 124127 132747 144430 144935 144967 145931
ac19_219,YYXXYx,YYxyXXXYxyXYx,1,744
ac19_220,X,YYXYxyXyxyXyx,2,745 75265
ac19_221,YXXyx,YYXYYxyyxyxxx,6,746 4203 42026 72086 82011 100075
ac19_222,YXXXyxYx,YYXXyXYxxyX,2,747 97621
ac19_223,YYXXYx,YYYXYXyXXYxYx,1,748
ac19_224,YYXXX,YXyXYXyxYx,15,750 5473 8905 10059 23779 30043 37689 39218 40253 40882 55501 97123 98583 104766 108462
ac19_225,YYXXXXX,YYXXXXyxyXYx,2,751 141047
ac19_226,YXYXyx,YYXXyXyxxYxyx,10,753 15459 23200 75966 85430 91524 98723 119404 133935 156512
ac19_227,YXYXyx,YYXyXXyyxxx,5,754 4010 33778 55438 63321
ac19_228,YXXyxYx,YYXYxYxxyX,5,755 20161 68753 137385 145917
ac19_229,YYYXXXX,YYXXyXXYx,5,756 72447 76707 98537 126862
ac19_230,YYXXyxx,YYYXYXYYx,3,757 9687 50211
ac19_231,YXXyxYx,YYYxxyXXyx,4,758 110375 134465 149671
ac19_232,YYXXXyx,YYXYXXXXyxx,2,759 7823
ac19_233,X,YYYYYXyxyyyX,26,760 10468 13829 13931 15862 24384 28583 35440 41392 41658 51001 51807 52900 75369 92108 92823 102282 121425 122638 133764 136627 137774 151232 152077 153079 154733
ac19_234,YXyXXYxyx,YYXXyXYxyX,1,761
ac19_235,YXyXYxx,YYYXYYxyXXyx,1,762
ac19_236,YXXYx,YYXYYXYxyXyx,8,763 8937 19855 28213 38046 72019 96005 100248
ac19_237,YXXyXyxx,YYYxyXyxx,3,764 74753 75406
ac19_238,YXXyx,YYXYYxyXyyxYXyx,1,765
ac19_239,YXXYxxyx,YYxxxYxxyXXYx,2,766 144672
ac19_240,YXXXyXyx,YYXYxxxyXyx,2,767 41219
ac19_241,YXXXyxx,YYXyXYXyx,37,768 2781 3832 10539 15814 20795 21127 28084 31599 39179 41608 50238 51594 51962 55967 73423 80138 84357 84673 86237 86460 86491 96319 99590 107152 112426 120166 124126 131762 134969 136079 138357 140638 147843 148459 152484 152512
ac19_242,YXYXyx,YYXyXyyxyxxYx,2,769 35507
ac19_243,YXXyx,YYYXYXyyyXyXYX,3,770 29140 46187
ac19_244,YYXXYXyyx,YYXXYXXyX,5,771 36103 43944 140262 147024
ac19_245,YXYXyx,YYXXXXyXYxx,20,772 1831 10953 11055 17647 26738 30314 38149 65367 67170 69857 73983 84681 87650 95511 114040 118648 138769 144571 156000
ac19_246,YYXYXyXyx,YXYxxyXyx,5,773 17124 20177 22964 33334
ac19_247,YXYXX,YYYXyyyXyXYYxx,1,774
ac19_248,YXXyx,YYXXYxxYXyXyyX,1,775
ac19_249,YXXyx,YYYXyXXyyxYxxx,1,776
ac19_250,YXXyXyX,YYxyxxYxyX,3,777 7764 146539
ac19_251,YXXyx,YYXXyXYXyXXX,5,778 3552 42465 76236 105161
ac19_252,YYXXyx,YYXXYxxxxyXXX,3,779 67776 97185
ac19_253,YXXXyxYx,YYXYXYYXX,5,780 30084 83625 94593 118365
ac19_254,YYXXyxx,YYxYXYX,19,781 4985 31025 40164 40195 69561 72016 77010 78197 83953 106099 107231 112563 119178 129104 129261 132551 141702 147186
ac19_255,YYXXyx,YYXYXXyxxxyyx,1,782
ac19_256,YXXXyxx,YYXyxyxxYx,5,783 53531 61234 120938 124580
ac19_257,YXX,YYXyXyXYXYx,2,784 69531
ac19_258,YYXXXyx,YYxyXyx,19,785 28231 33583 43471 46404 47194 52620 54835 64466 67851 85995 95591 105226 117560 118533 123741 133340 139570 142627
ac19_259,YXXyx,YYYXXYXyXyyxxx,1,786
ac19_260,YXXyxYx,YYXyxYYxxyX,3,787 84412 87261
ac19_261,YXYXYx,YYXyXYxxxyX,5,788 9060 74714 98316 117451
ac19_262,YXXyx,YYYXyyxYxxyx,3,789 57256 147068
ac19_263,YXXYx,YYYXXYxYX,17,790 4835 5152 33289 49103 53236 75796 77806 78830 82346 83910 86267 89734 105199 126990 132965 135005
ac19_264,YXYXXXX,YYXyyXXXXYxx,1,791
ac19_265,YXYXYx,YYYXXXyxYYxYX,1,792
ac19_266,YXYXYx,YYXXyyXyxxxyx,1,793
ac19_267,YXXyx,YYYXyXyxYxxyx,3,794 115158 154138
ac19_268,YXXYx,YYxYXXYXXXyxx,3,795 16898 150807
ac19_269,YYXXyx,YYXXXXyxxxxYX,1,796
ac19_270,YXXYx,YYXYXyXYx,19,797 24975 38848 49136 49825 58364 77792 80469 89802 95450 105131 105505 109031 113286 115306 143895 149962 151154 155839
ac19_271,YYXXX,YXYxYXXXyXyxx,4,799 64768 114290 138783
ac19_272,YXYXX,YYYxxyXXyXyyxx,1,800
ac19_273,YXXYx,YYYXyXyyxxxxyX,1,801
ac19_274,YXXyx,YYYXyxYYxyxyyx,2,802 114681
ac19_275,YXXyx,YYXyXyxyXYYXX,3,803 100191 138797
ac19_276,YYXXyx,YYxyXXyxx,12,804 1792 5136 49897 63496 68363 87272 88478 119686 128415 151971 156387
ac19_277,YXXYxxyx,YYxxyXyxyXX,1,805
ac19_278,YYXXX,YYXXyx,56,806 3750 8541 12079 12197 13027 18336 18491 19851 24746 29137 40317 42167 47925 49021 49631 50445 53553 57487 59499 59914 61904 62333 70165 71797 75543 76587 80227 84079 84111 84356 88103 95678 97151 97389 104400 104485 108803 111590 113346 113452 115210 116148 120780 121478 123989 124543 125578 138332 139966 140647 141051 143519 147129 152269 153579
ac19_279,YXYxyx,YYXXyyXXYxyxx,1,807
ac19_280,YYXXXXX,YYXXXXyxxYXyx,1,808
ac19_281,YXXyx,YYXYxYxxyyxyx,3,809 8784 64574
ac19_282,YXXYXXyx,YYXXXyxYXyX,3,810 26472 111268
ac19_283,YXXYxxyx,YYxxyXXyX,7,811 23010 36749 39650 65943 98790 154011
ac19_284,YYXXXyx,YYXXXXXyxYx,2,812 142715
ac19_285,YYXXX,YYxxYXXXyXyx,4,813 112540 154155 155943
ac19_286,YXXyx,YYYYXyyyxyXyXX,1,814
ac19_287,YXX,YYXYYXXXyyX,2,815 29070
ac19_288,YXXYx,YYYYxYXXyXXYx,3,816 31570 149705
ac19_289,YXXYx,YYYXyxxyyXyx,3,817 97758 151205
ac19_290,YXyXXyx,YYYxYxxxyyX,6,818 3637 74236 79458 93736 149305
ac19_291,YXXyx,YYXXyxxxyyX,7,819 1301 42683 50950 73063 132602 145281
ac19_292,YXXyXYx,YYxxyXXYXXyX,2,820 11789
ac19_293,YYXXXyxx,YYXyyXYxyxx,1,821
ac19_294,YXXYxYxx,YYYxxYXYx,2,822 73048
ac19_295,YXXXyxx,YYXyxYXyx,40,823 5379 6853 7708 8518 8848 23134 23890 24313 27191 31951 32002 36127 38351 39739 44888 47275 49539 54253 55459 58038 59145 59966 63281 76978 85530 95537 95671 95943 99183 102477 103143 109757 110467 120499 135506 144379 148166 148966 155569
ac19_296,YXXYXXyX,YXyXyXYXXYx,4,824 32758 67925 72389
ac19_297,YYXXX,YYYXXyxxyX,7,825 42542 64779 84047 97775 116884 134416
ac19_298,YXXyx,YYYXyyXyyxyXYx,3,826 130349 153127
ac19_299,YXXyxYx,YYYYYXYXXyxx,1,827
ac19_300,YXXyx,YYXXXXyxYxyXX,3,828 8889 60117
ac19_301,YXXyx,YYXXyxYXYXyXyx,1,829
ac19_302,YXXXyXYx,YYXXXyXYxyX,2,830 47228
ac19_303,YXyXXyX,YYXYXXyxyyx,4,831 48949 113144 121637
ac19_304,YXXYx,YYYXYXXyyxxyx,3,832 12267 124710
ac19_305,YYXXXyx,YYXXYXXyx,6,833 2506 44662 76935 106230 145573
ac19_306,YXXyx,YYYXyyyXyx,30,834 4419 5080 13305 29398 39706 48456 48955 53965 70170 86063 87375 88418 97101 97102 97236 98102 102770 102880 104431 108904 115207 120225 124459 133525 133983 134033 144961 149995 152239
ac19_307,YYXXyXyxx,YYxyxyXyxx,1,835
ac19_308,YXXyx,YYXyXYYXXXyXyx,1,836
ac19_309,YYXXYYx,YYXXyyxYXYYx,1,837
ac19_310,YXXyx,YYXYxyXXyxx,7,838 1458 3550 74396 87209 136170 147340
ac19_311,YYXXX,YYYXXyyyxxYX,2,839 145165
ac19_312,YXYXyx,YYxYXyyXX,25,840 5225 15772 16851 17583 21161 37418 44146 46279 47915 57386 63379 67917 80113 92721 106975 120441 121461 123338 129999 140216 150614 153309 154575 155123
ac19_313,YYXXyXyxx,YXXYXXyXX,4,841 10568 38611 135783
ac19_314,YXXX,YYYXYYXyyxyXyyx,1,842
ac19_315,YYXXyx,YXXyxxxyXyx,7,843 1674 6066 23201 61478 105780 115374
ac19_316,YXXXyXyX,YYxxxxyxx,9,844 26717 43741 75304 77163 126637 133401 154116 155149
ac19_317,YXXXyxx,YYYXXXyxyx,2,845 22852
ac19_318,YXXyx,YYXyXXyxxYYxyX,1,846
ac19_319,YYXXyxx,YYXXYxxYXXyx,1,847
ac19_320,YXXyx,YYYYXyXYxyxyyx,2,848 124690
ac19_321,YXXyx,YYYXXyyyxxYx,2,849 103658
ac19_322,YXXyx,YYXyxxxYxxyXX,3,850 29211 51876
ac19_323,YXXyx,YYXXyxYXyyXXyx,1,851
ac19_324,YXXyx,YYYXyyXYXyxyyX,2,852 135166
ac19_325,YXXYx,YYYYXyyXYx,19,853 18862 18958 20598 30452 31435 46062 49294 55730 64177 68261 76425 78368 97241 99937 118493 121765 128347 149098
ac19_326,YYXXX,YYYXYYXXXyxyX,4,855 27690 30268 107918
ac19_327,YYXXX,YYXyXYxyyXYx,3,856 18659 113290
ac19_328,YYXXyx,YYXXyXYxyxx,3,857 45809 68909
ac19_329,YXXyXYx,YYxYXyxyxyX,5,858 28405 71314 71430 122699
ac19_330,YXX,YYXyyXYxYxyyX,2,859 147017
ac19_331,YYXXXyx,YYXyyXYX,8,860 17839 82726 83772 93373 103681 120540 139769
ac19_332,YXXyx,YYXXYXyXyXXX,7,861 5669 10014 62214 84144 89175 126188
ac19_333,YXXyx,YYYYXyXYxyyxyx,2,862 49851
ac19_334,YXXXyxYx,YYXyXYxyX,5,863 19408 94166 121613 155360
ac19_335,YXXyx,YYXyyXXYXYxxyx,1,864
ac19_336,YXXyx,YYXXyXyxxyX,6,866 55416 60070 66524 72081 118046
ac19_337,YXYXX,YYYxxyyXyyx,4,867 61488 67849 154641
ac19_338,YYXXYx,YYXYxyXyx,25,868 9036 9212 9300 11350 19764 21969 23789 26162 32495 46258 69239 75683 83043 85711 88371 97105 97989 104520 115804 133480 136016 150996 151658 156052
ac19_339,YXX,YYYXyXYxyXyX,3,869 22719 80920
ac19_340,YXXYxxyx,YYYXXXyxxyx,2,870 70632
ac19_341,YXXyXXYx,YYXXyXXYXyx,2,871 138150
ac19_342,YXXyx,YYXXyXyxxYXXXX,1,872
ac19_343,YYXXYx,YYXXyyXyyxxYx,1,873
ac19_344,YXX,YYXyXyx,55,874 6183 9609 13733 14049 14331 15266 31189 31450 31735 34388 40060 41761 41894 44778 46466 48729 51331 55158 61855 62387 64788 66298 67714 70871 72548 72574 74118 75925 82937 83398 84385 84427 87431 89883 90167 101689 106721 111337 116193 118803 130379 130759 133170 133361 134101 134889 135347 142037 146314 147506 150161 154147 156283 156522
ac19_345,YXXyxYx,YYYXXYxyxYx,3,875 23721 140119
ac19_346,YXXyxYx,YYXXYYxxx,3,876 16772 77771
ac19_347,Y,X,89,877 1877 3559 4217 7533 8858 8985 8991 10034 12560 14011 14120 14698 14795 15449 16285 17359 20886 21631 22938 25187 28393 28753 33909 37566 38376 38961 44842 46077 47693 49634 50285 50420 52186 52687 59554 59948 60121 61104 61464 61513 64073 65010 69959 70544 73424 74323 74972 75125 76318 83029 84324 87548 88000 89757 90989 91139 91581 92306 92728 96464 101704 102586 111490 113469 113753 115327 116717 117781 124090 125448 128706 129982 134057 134731 137768 137855 140501 142530 143449 145782 146731 148070 151523 153895 154392 154572 155008 156499
ac19_348,YXXXYxx,YYXYYXXXyxx,5,878 21715 35751 49135 56939
ac19_349,YXXXyXXyX,YYxxxyxxxx,3,879 151230 152021
ac19_350,YXXyx,YYXYXyyxyXyxx,4,880 20901 31466 66780
ac19_351,YXyXXyX,YYXXyxxyX,10,881 14492 21834 26907 36999 37288 61644 84620 96620 146213
ac19_352,YXYxyx,YYXYxxYxxyXyX,1,882
ac19_353,YXYxyx,YYXXXyyXyXyxYxx,3,883 32987 48765
ac19_354,YXXyx,YYXyyxYXXXyyxx,1,884
ac19_355,YYXyxxyXXyx,YXXYxYXXYxx,2,885 148811
ac19_356,YXXyx,YYXYxyyxxYxyxx,1,886
ac19_357,YXX,YYYYxxyXyyXyx,3,887 66679 117544
ac19_358,YXXYx,YYXYYXyx,51,888 1377 2080 5415 7365 7446 10322 15386 17590 21261 23358 23846 38461 44783 46311 48040 54418 56645 56831 58985 66057 78248 79866 80715 81396 82433 87065 88992 94910 98534 99637 100119 103826 106427 110450 125181 125481 128623 130598 134408 136559 139899 144408 146837 147525 148270 150263 152754 153471 154300 155125
ac19_359,YYXXyxx,YYYYXXYxxYX,2,889 18019
ac19_360,YYXXyxx,YYXXXyXyxyxx,1,890
ac19_361,YXXYx,YYYXXXyyxYYx,4,891 14214 67250 80407
ac19_362,YYXXyxx,YYYXXYxxYx,6,892 12405 57303 72749 94673 138526
ac19_363,YYXXyxx,YYYXXyyxyxyx,1,893
ac19_364,YXX,YYXyXyxYxyXYxyX,1,894
ac19_365,YXXyx,YYYYXyxyXyXXXXX,2,895 99139
ac19_366,YXXyx,YYXyyxxYYxyxx,2,896 34947
ac19_367,YXXyXyx,YXYxxyxx,21,897 7121 9271 12331 25697 33758 39813 41676 41926 43627 48760 76285 83359 84938 91870 94173 95611 97088 108632 129554 140650
