pres_id,beam_k,mu_in,best_mu,hits_stop,descended,best_rep,best_chain,chain_len,n_orbits_seen,stopped_reason,n_aut_canon,n_expanded,n_rungs,rungs_cap,stop_mu
575,16,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""yX"", ""yx"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",28,1258,stop_mu,3672,425,28,256,12
568,16,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,244,stop_mu,806,89,7,256,12
578,16,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,244,stop_mu,806,89,7,256,12
583,16,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,244,stop_mu,806,89,7,256,12
628,16,24,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""XXyx"", ""xx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",11,487,stop_mu,1672,151,11,256,12
633,16,24,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""XXyx"", ""xx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",11,487,stop_mu,1672,151,11,256,12
596,16,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy"", ""xy"", ""yX"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""Xyx"", ""Xyx"", ""xy"", ""Xy"", ""xy"", ""Xy"", ""xx"", ""yxy"", ""yx"", ""yX"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""xy"", ""xyX"", ""yX"", ""xyX"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yx"", ""yX"", ""yx"", ""xyX"", ""XXy"", ""xx"", ""xx"", ""yx"", ""xy"", ""xy"", ""Xy"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xy"", ""yx"", ""yX"", ""xxy"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""yx"", ""Xy"", ""yX"", ""yx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",117,5225,stop_mu,15577,1850,117,256,12
605,16,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy"", ""xy"", ""yX"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""Xyx"", ""Xyx"", ""xy"", ""Xy"", ""xy"", ""Xy"", ""xx"", ""yxy"", ""yx"", ""yX"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""xy"", ""xyX"", ""yX"", ""xyX"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yx"", ""yX"", ""yx"", ""xyX"", ""XXy"", ""xx"", ""xx"", ""yx"", ""xy"", ""xy"", ""Xy"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xy"", ""yx"", ""yX"", ""xxy"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""yx"", ""Xy"", ""yX"", ""yx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",117,5225,stop_mu,15577,1850,117,256,12
610,16,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy"", ""xy"", ""yX"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""Xyx"", ""Xyx"", ""xy"", ""Xy"", ""xy"", ""Xy"", ""xx"", ""yxy"", ""yx"", ""yX"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""xy"", ""xyX"", ""yX"", ""xyX"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yx"", ""yX"", ""yx"", ""xyX"", ""XXy"", ""xx"", ""xx"", ""yx"", ""xy"", ""xy"", ""Xy"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xy"", ""yx"", ""yX"", ""xxy"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""xy"", ""Xyx"", ""yX"", ""Xy"", ""XXy"", ""xy"", ""xy"", ""yx"", ""Xy"", ""yX"", ""yx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",117,5225,stop_mu,15577,1850,117,256,12
625,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
622,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
624,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
623,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
634,16,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxx"", ""XXyxx"", ""xx"", ""Xyx"", ""yX"", ""XXXyx"", ""yyx"", ""xyy"", ""xyy"", ""yx"", ""xyy"", ""yxxY"", ""Xy"", ""xy"", ""xxx"", ""Xyx"", ""yx""]",17,613,stop_mu,2347,249,17,256,12
635,16,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxx"", ""XXyxx"", ""xx"", ""Xyx"", ""yX"", ""XXXyx"", ""yyx"", ""xyy"", ""xyy"", ""yx"", ""xyy"", ""yxxY"", ""Xy"", ""xy"", ""xxx"", ""Xyx"", ""yx""]",17,613,stop_mu,2347,249,17,256,12
637,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
639,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
638,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
636,16,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""xx"", ""yxy"", ""Yxy"", ""xyx"", ""Xy"", ""xy"", ""Yxy"", ""yxY"", ""Yxy"", ""yx"", ""yx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""Yxy"", ""Xyx"", ""Yxy"", ""Yxy"", ""Xyx"", ""yx"", ""Xyx"", ""yX"", ""xy"", ""xy"", ""xyX"", ""Xy"", ""xx"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""yx"", ""yX"", ""xxy"", ""xy"", ""xx"", ""xy"", ""xyX"", ""xx"", ""xy"", ""xyX"", ""yX"", ""Xyx"", ""yX"", ""Xy"", ""Xyx"", ""xx"", ""xx"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""xyX"", ""yx"", ""xy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xyX"", ""xx"", ""yX"", ""Xy"", ""yx"", ""XXy"", ""xy"", ""Xyx"", ""yX"", ""yX"", ""yX"", ""xyX"", ""XXy"", ""yX"", ""xyX"", ""xx"", ""xx"", ""yX"", ""XXy"", ""Xy"", ""Xy"", ""Xy"", ""Xyx"", ""yX"", ""yX"", ""xy"", ""xyX"", ""yX"", ""yX"", ""yX"", ""Xy"", ""xx"", ""yx"", ""Xyx"", ""xx"", ""yX"", ""xxy"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""XXy"", ""Xy"", ""xyX"", ""Xy"", ""Xy"", ""Xyx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""xx"", ""yX"", ""yx"", ""yx"", ""yX"", ""xx"", ""xx"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xy"", ""xy"", ""xyX"", ""xyX"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xy"", ""Xyx"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""xy"", ""Xy"", ""xx"", ""XXXXyx""]",183,10261,rungs_exhausted,35381,4073,256,256,12
