from_class,from_side,parent_r1,parent_r2,z,iso_gen,iso_index,n_subs,out_r1,out_r2,to_orbit_id,to_rep_r1,to_rep_r2,to_mu,category
sol_021,solved,YYXXYx,YYYYXyyyx,yy,y,1,4,YXYYXyx,YYxyyXYxyyX,orb_0208,YXXyx,YYXyyxYXyyx,16,
sol_021,solved,YYXXYx,YYYYXyyyx,xyy,x,1,2,YXXYXyxx,YXXXyxxxx,orb_0179,YYXXyx,YXXXXyxxx,15,solved_to_solved
sol_021,solved,YYXXYx,YYYYXyyyx,xyy,y,0,2,xyyXYxYYY,YxxYYX,orb_0149,YXXyXYx,YXXYxxyX,15,
sol_021,solved,YYXXYx,YYYYXyyyx,yyX,x,1,2,YxxyXyXXXX,YxxxxyXXX,orb_0347,YYXXXXyxx,YXXXyxxxx,18,
sol_021,solved,YYXXYx,YYYYXyyyx,yyX,y,0,2,YxxyxxyXYXXYXXYXX,YYXXYXXX,orb_0175,YYXXYx,YYYYxyyXX,15,
sol_021,solved,YYXXYx,YYYYXyyyx,yyy,y,1,2,yXYxyXYXyXYxx,YXyxYXyxYXyxY,orb_0987,YYXyxYXyxYXyx,YXyXYXyxxYXyx,26,
sol_022,solved,YYXXYx,YYYYYxyyyyX,Xy,x,1,2,XXXXXXyyxxxxY,YXXXXyxxxxx,orb_0802,YXXXXXyxxxx,YYXXXXyxxxxxx,24,
sol_022,solved,YYXXYx,YYYYYxyyyyX,xy,x,1,2,XYXXXYXyxxx,YXXXXXyxxxx,orb_0308,YYXXyx,YXXXXyxxxxx,17,solved_to_solved
sol_022,solved,YYXXYx,YYYYYxyyyyX,yX,x,1,2,YxxyXXyXXXXXX,YxxxxyXXXXX,orb_0688,YYXXXXXXyxx,YXXXXXyxxxx,22,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yx,x,1,2,xxYXXXXYxxxxyXXXX,YxxxxxyXXXX,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yy,y,0,5,YYxxyyyX,YxYXYXX,orb_0162,YXYXXYx,YYYXXyyx,15,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yy,y,1,5,YXXyyxYY,YxyyXYYxyyXYY,orb_0615,YYXXXyxx,YXXyxxYXXyxxx,21,
sol_022,solved,YYXXYx,YYYYYxyyyyX,xyy,x,1,2,YXXYXyxx,YXXXXXyxxxx,orb_0308,YYXXyx,YXXXXyxxxxx,17,solved_to_solved
sol_022,solved,YYXXYx,YYYYYxyyyyX,xyy,y,0,2,xyyyyyXyxYYXX,YxxYYX,orb_0256,YXXYxxyX,YXXyXYxxx,17,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yyX,x,1,2,YxxyXXXyXXXXXX,YxxxxyXXXXX,orb_0688,YYXXXXXXyxx,YXXXXXyxxxx,22,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yyX,y,0,2,xxyxxyxxyxxyxxyxYXXYXXy,YYXXYXXX,orb_0306,YYXXYx,YYYYYYxyyXX,17,
sol_022,solved,YYXXYx,YYYYYxyyyyX,yyyy,y,1,2,yxYXyxYXXXyxY,YxyXYxyXYxyXYxyXY,orb_1076,YXyxYXXXyxx,YYxyXYxyXYxyXYxyX,28,
sol_023,solved,YYXXYx,YYYYxyyyX,Xy,x,1,2,XXXXXyyxxxY,YXXXyxxxx,orb_0492,YXXXXyxxx,YYXXXyxxxxx,20,
sol_023,solved,YYXXYx,YYYYxyyyX,xy,x,1,2,XYXXYXyxx,YXXXXyxxx,orb_0116,YXXyx,YYYYXyyyx,14,solved_to_solved
sol_023,solved,YYXXYx,YYYYxyyyX,yX,x,1,2,YxyXXyXXXXX,YxxxyXXXX,orb_0344,YYXXXXXyx,YXXXXyxxx,18,
sol_023,solved,YYXXYx,YYYYxyyyX,yx,x,1,2,xYXXXYxxxyXXX,YxxxxyXXX,orb_0298,YYXXXyxx,YXXXXyxxx,17,solved_to_solved
sol_023,solved,YYXXYx,YYYYxyyyX,yy,y,0,4,YYxyxYXXX,YxYXYXX,orb_0172,YYXXYx,YXYxxYXyX,15,
sol_023,solved,YYXXYx,YYYYxyyyX,yy,y,1,4,YXXXYYxyx,YYXyyxYXyyx,orb_0520,YYXXXYxyx,YYXyyxYYXyx,20,
sol_023,solved,YYXXYx,YYYYxyyyX,xyy,x,1,2,YXYXyx,YXXXXyxxx,orb_0116,YXXyx,YYYYXyyyx,14,solved_to_solved
sol_023,solved,YYXXYx,YYYYxyyyX,xyy,y,0,2,xyyyyXyxYXX,YxxYYX,orb_0150,YXXyXYx,YXyxxxyx,15,
sol_023,solved,YYXXYx,YYYYxyyyX,yyX,x,1,2,YxyXXXyXXXXX,YxxxyXXXX,orb_0344,YYXXXXXyx,YXXXXyxxx,18,
sol_023,solved,YYXXYx,YYYYxyyyX,yyX,y,0,2,xxyxxyxxyxxyxYXXy,YYXXYXXX,orb_0174,YYXXYx,YYYYYxyXX,15,
sol_023,solved,YYXXYx,YYYYxyyyX,yyy,y,1,2,yxYXyxYXXXyxY,YxyXYxyXYxyXY,orb_0830,YXyxYXXXyxx,YYxyXYxyXYxyX,24,
sol_024,solved,YYXXYx,YYYxyyX,Xy,x,1,2,XXXXyyxxY,YXXyxxx,orb_0197,YXXXyxx,YYXXyxxxx,16,
sol_024,solved,YYXXYx,YYYxyyX,xy,x,1,2,XYXYXyx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_024,solved,YYXXYx,YYYxyyX,yX,x,1,2,XXyXXXX,YxxyXXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_024,solved,YYXXYx,YYYxyyX,yx,x,1,2,YXXYxxyXX,YxxxyXX,orb_0126,YYXXyxx,YXXXyxx,14,solved_to_solved
sol_024,solved,YYXXYx,YYYxyyX,yy,y,0,3,YxxyyX,YxYXYXX,orb_0077,YYXXYx,YXYXyxx,13,
sol_024,solved,YYXXYx,YYYxyyX,yy,y,1,3,YXXyxY,YxyXYxyXY,orb_0183,YYXXyx,YXyxYXyxx,15,
sol_024,solved,YYXXYx,YYYxyyX,xyy,x,1,2,YYXy,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_024,solved,YYXXYx,YYYxyyX,xyy,y,0,2,xyyyXyX,YxxYYX,orb_0017,X,YYYYXyxyyX,11,
sol_024,solved,YYXXYx,YYYxyyX,yyX,x,1,2,XXXyXXXX,YxxyXXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_024,solved,YYXXYx,YYYxyyX,yyX,y,0,2,xxyxxyxxyxy,YYXXYXXX,orb_0017,X,YYYYXyxyyX,11,
sol_024,solved,YYXXYx,YYYxyyX,xyyX,x,0,2,XXXy,YXYxxyx,orb_0017,X,YYYYXyxyyX,11,
sol_024,solved,YYXXYx,YYYxyyX,xyyX,y,0,2,xyxyxyy,YxYXYXX,orb_0017,X,YYYYXyxyyX,11,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,Xy,y,1,2,XXXXXYYxxxxyx,YXXXXXXyxxxxx,orb_0842,YYXXXXyxxxx,YXXXXXXyxxxxx,24,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xx,x,0,6,XYYYxyyXyxx,YXyxyxx,orb_0205,YXXyXyx,YYYXyxyyX,16,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xx,x,1,6,XXYxYYXyyyx,YYYXyyyxYYXyyyx,orb_0631,YYXXYx,YYYXyyyxYYXyyyx,21,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xy,y,1,2,xxxxxYXXXXXYxxxxyXXXX,YxxxxxxyXXXXX,orb_0602,YYXXXXyX,YXXXXXXyxxxxx,21,solved_to_solved
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,yX,y,1,2,YxxxxYXXyXXXX,YxxxxxxyXXXXX,orb_0692,YYXXXXyXX,YXXXXXyxxxxxx,22,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,yx,y,1,2,XXXXYxxYxxxxy,YXXXXXXyxxxxx,orb_0842,YYXXXXyxxxx,YXXXXXXyxxxxx,24,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,XXy,x,0,2,XXXyXXyXXyXXyxxYxxYxxYxxYxx,YXXyXXyx,orb_0312,YYXXyx,YYYYXyyyyxx,17,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,XXy,y,1,2,XXXXXYXYxxxxyx,YXXXXXXyxxxxx,orb_0842,YYXXXXyxxxx,YXXXXXXyxxxxx,24,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,Xyx,x,0,2,xYxxYxxYxxYxxyXXyXXyXXyXX,YxxYxyXX,orb_0312,YYXXyx,YYYYXyyyyxx,17,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,Xyx,y,1,2,XXXXYxYxxxxy,YXXXXXXyxxxxx,orb_0842,YYXXXXyxxxx,YXXXXXXyxxxxx,24,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xxy,x,0,2,YXYYYYxyyyyyx,YXyyxx,orb_0377,YXXXXyXYx,YXXyxxxxyx,19,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xxy,y,1,2,xxxxxYXXXXYxxxxyXXXX,YxxxxxxyXXXXX,orb_0602,YYXXXXyX,YXXXXXXyxxxxx,21,solved_to_solved
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,XXyx,y,1,2,XXXXYYxxxxy,YXXXXXXyxxxxx,orb_0842,YYXXXXyxxxx,YXXXXXXyxxxxx,24,
sol_025,solved,YYXXyx,YXXXXXXyxxxxx,xxxxx,x,1,2,XXyxYXyxYxyXY,YxyXYxyXYxyXYxyXYxyXY,orb_1275,YXyXXYxyXYxyx,YYxyXYxyXYxyXYxyXYxyX,34,
sol_026,solved,YYXXyx,YXXXXyxxx,Xy,y,1,2,XXXYYxxyx,YXXXXyxxx,orb_0220,YYXXyxx,YXXXXyxxx,16,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,xx,x,0,4,XYYxyXyxx,YXyxyxx,orb_0127,YYXYXyx,YXyXYxx,14,
sol_026,solved,YYXXyx,YXXXXyxxx,xx,x,1,4,XXYxYXyyx,YYXyyxYXyyx,orb_0204,YXXYx,YYXyyxYXyyx,16,
sol_026,solved,YYXXyx,YXXXXyxxx,xy,y,1,2,xxxYXXXYxxyXX,YxxxxyXXX,orb_0173,YYXXYx,YYYYXyyyx,15,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,yX,y,1,2,YxxYXXyXX,YxxxxyXXX,orb_0219,YYXXYYx,YYYYXyyyx,16,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,yx,y,1,2,XXYxxYxxy,YXXXXyxxx,orb_0220,YYXXyxx,YXXXXyxxx,16,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,XXy,x,0,2,XXXyXXyxxYxxYxx,YXXyXXyx,orb_0086,YYXXyx,YYXyyxx,13,
sol_026,solved,YYXXyx,YXXXXyxxx,XXy,y,1,2,XXXYXYxxyx,YXXXXyxxx,orb_0220,YYXXyxx,YXXXXyxxx,16,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,Xyx,x,0,2,xYxxYxxyXXyXX,YxxYxyXX,orb_0086,YYXXyx,YYXyyxx,13,
sol_026,solved,YYXXyx,YXXXXyxxx,Xyx,y,1,2,XXYxYxxy,YXXXXyxxx,orb_0220,YYXXyxx,YXXXXyxxx,16,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,xxx,x,1,2,XXyxYXyxYxyXY,YxyXYxyXYxyXY,orb_0985,YYXYxyXyxYXyx,YXyxYXyxYXyxx,26,
sol_026,solved,YYXXyx,YXXXXyxxx,xxy,x,0,2,YXYYxyyyx,YXyyxx,orb_0149,YXXyXYx,YXXYxxyX,15,
sol_026,solved,YYXXyx,YXXXXyxxx,xxy,y,1,2,xxxYXXYxxyXX,YxxxxyXXX,orb_0173,YYXXYx,YYYYXyyyx,15,solved_to_solved
sol_026,solved,YYXXyx,YXXXXyxxx,XXyx,y,1,2,XXYYxxy,YXXXXyxxx,orb_0220,YYXXyxx,YXXXXyxxx,16,solved_to_solved
sol_027,solved,YYXXyx,YXXXXyxxxxx,Xy,y,1,2,XXXXXYXXYxxyx,YXXXXyxxxxx,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xx,x,0,5,XYYxyyXyxx,YXyxyxx,orb_0152,YXXyXyx,YYXYxyyx,15,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xx,x,1,5,XXYxYYXyyx,YYYXyyxYYXyyx,orb_0472,YYXXYx,YYYXyyxYYXyyx,19,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xy,y,1,2,xxxxxYXXXYxxyXXXX,YxxxxyXXXXX,orb_0307,YYXXYx,YYYYYxyyyyX,17,solved_to_solved
sol_027,solved,YYXXyx,YXXXXyxxxxx,yX,y,1,2,YxxxxYXXyXXXX,YxxxxyXXXXX,orb_0518,YYXXXXyXX,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,yx,y,1,2,XXXXYYxxy,YXXXXyxxxxx,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,XXy,x,0,2,XXXyXXyxxYxxYxxYxxYxx,YXXyXXyx,orb_0184,YYXXyx,YYYYxyyXX,15,
sol_027,solved,YYXXyx,YXXXXyxxxxx,XXy,y,1,2,XXXXXYXXXYxxyx,YXXXXyxxxxx,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,Xyx,x,0,2,xYxxYxxyXXyXXyXXyXX,YxxYxyXX,orb_0184,YYXXyx,YYYYxyyXX,15,
sol_027,solved,YYXXyx,YXXXXyxxxxx,Xyx,y,1,2,XXXXYXYxxy,YXXXXyxxxxx,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xxy,x,0,2,YXYYxyyyyyx,YXyyxx,orb_0256,YXXYxxyX,YXXyXYxxx,17,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xxy,y,1,2,xxxxxYXXYxxyXXXX,YxxxxyXXXXX,orb_0307,YYXXYx,YYYYYxyyyyX,17,solved_to_solved
sol_027,solved,YYXXyx,YXXXXyxxxxx,XXyx,y,1,2,XXXXYXXYxxy,YXXXXyxxxxx,orb_0519,YYXXXXyxx,YXXXXXyxxxx,20,
sol_027,solved,YYXXyx,YXXXXyxxxxx,xxxx,x,1,2,XXXYxyXYxyxYXyx,YYXyxYXyxYXyxYXyx,orb_1152,YXyXXYxyXYxyx,YYXyxYXyxYXyxYXyx,30,
sol_028,solved,YYXXyx,YXXXyxx,Xy,y,1,2,XXYYxyx,YXXXyxx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,xx,x,0,3,XYXXYxxy,YXyxyxx,orb_0085,YYXXyx,YXYXyxx,13,
sol_028,solved,YYXXyx,YXXXyxx,xx,x,1,3,XXYxxyXY,YxyXYxyXY,orb_0261,YXXYxxyX,YYxyXYxyX,17,
sol_028,solved,YYXXyx,YXXXyxx,xy,y,1,2,xxYXXYxyX,YxxxyXX,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,yX,y,1,2,YxYXXyX,YxxxyXX,orb_0078,YYXXYx,YYYXyyx,13,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,yx,y,1,2,XYxxYxy,YXXXyxx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,XXy,x,0,2,XXXyxxYxx,YXXyXXyx,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,XXy,y,1,2,XXYXYxyx,YXXXyxx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,Xyx,x,0,2,xYxxyXX,YxxYxyXX,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,Xyx,y,1,2,XYxYxy,YXXXyxx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,xxy,x,0,2,YXYxyyx,YXyyxx,orb_0047,YXXYx,YYXYxyyX,13,
sol_028,solved,YYXXyx,YXXXyxx,xxy,y,1,2,xxYXYxyX,YxxxyXX,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_028,solved,YYXXyx,YXXXyxx,XXyx,y,1,2,XYYxy,YXXXyxx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,Xy,y,1,2,XXXYX,YXXyxxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,xx,x,0,3,XYxyXyxx,YXyxyxx,orb_0046,YXXYx,YYXYYXyx,13,
sol_029,solved,YYXXyx,YXXyxxx,xx,x,1,3,XXYxYXyx,YYXyxYXyx,orb_0092,YXXYx,YYXyxYXyx,14,
sol_029,solved,YYXXyx,YXXyxxx,xy,y,1,2,xxxYXXX,YxxyXXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,yX,y,1,2,YxxYXXyXX,YxxyXXX,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,yx,y,1,2,XXY,YXXyxxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,XXy,x,0,2,xYxxYxx,YXXyXXyx,orb_0004,X,YYXYxyyX,9,
sol_029,solved,YYXXyx,YXXyxxx,XXy,y,1,2,XXXYXX,YXXyxxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,Xyx,x,0,2,xyXXyXX,YxxYxyXX,orb_0004,X,YYXYxyyX,9,
sol_029,solved,YYXXyx,YXXyxxx,Xyx,y,1,2,XXYX,YXXyxxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,xxy,x,0,2,yyx,YXyyxx,orb_0004,X,YYXYxyyX,9,
sol_029,solved,YYXXyx,YXXyxxx,xxy,y,1,2,xxxYXX,YxxyXXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_029,solved,YYXXyx,YXXyxxx,Yxxy,x,0,2,xyxyx,YXyxyxx,orb_0004,X,YYXYxyyX,9,
sol_029,solved,YYXXyx,YXXyxxx,Yxxy,y,0,2,Yxxx,YXyxxYx,orb_0004,X,YYXYxyyX,9,
sol_029,solved,YYXXyx,YXXyxxx,XXyx,y,1,2,XXYXX,YXXyxxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,Xy,y,0,2,XYYXyX,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,xx,x,0,2,XXYXYxYx,YXyyx,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,xy,y,0,2,xYXYXyXX,YxxyX,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,yX,y,0,2,YXXYXXXXXy,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,yx,y,0,2,YYXXXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,XXy,x,0,2,XXXyyXy,YXyXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,XXy,y,0,2,XYXYXyX,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,xxy,x,0,2,XYYxxYx,YXyXyx,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,xxy,y,0,2,xYYXyXX,YxxyX,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_030,solved,YXXyx,YYXXXyX,yxY,y,1,2,yXX,YXXXYxyxxx,orb_0043,X,YYYYYXyxyyyX,13,
sol_031,solved,YXXyx,YYXXXyx,Xy,y,0,2,XYYXyx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,xx,x,0,2,XXYXYxyx,YXyyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,xy,y,0,2,xYXYXy,YxxyX,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,yX,y,0,2,YYXXXy,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,yx,y,0,2,YxxYXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,XXy,x,0,2,XXXyx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,XXy,y,0,2,XYXYXyx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,Xyx,x,0,2,XYx,YxYxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,Xyx,y,0,2,YxYXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,xxy,x,0,2,XYYxy,YXyXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,xxy,y,0,2,xYYXy,YxxyX,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_031,solved,YXXyx,YYXXXyx,yxY,y,1,2,yXX,YXXXyxYxxx,orb_0007,X,YYYXyXyx,9,
sol_032,solved,YXXyx,YYXXyXX,Xy,y,0,2,XYXX,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,xx,x,0,3,XXYxY,YXyyx,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,xy,y,0,2,xYXXXX,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,yX,y,0,2,YXXYXXXXyX,YxxyX,orb_0051,YXXyx,YYXXXXyX,13,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,yx,y,0,2,YYXXyX,YXXyx,orb_0021,YXXyx,YYXXyX,11,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,XXy,x,0,2,XXyXyXy,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,XXy,y,0,2,XYXXX,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,xxy,x,0,2,XYxYxYx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_032,solved,YXXyx,YYXXyXX,xxy,y,0,2,xYXXX,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,Xy,y,0,2,XYxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,xx,x,0,3,XXYxy,YXyyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,xy,y,0,2,xY,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,yX,y,0,2,YYXXyx,YxxyX,orb_0022,YXXyx,YYXXyx,11,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,yx,y,0,2,Yxxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,XXy,x,0,2,XYx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,XXy,y,0,2,XYx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,Xyx,x,0,2,XyX,YxYxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,Xyx,y,0,2,Yxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,xxy,x,0,2,XXy,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_033,solved,YXXyx,YYXXyxx,xxy,y,0,2,xYx,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_034,solved,YXXyx,YYXyXXX,Xy,y,0,2,XYYxyXXX,YXXyx,orb_0062,YXXyx,YYXyxxxx,13,solved_to_solved
sol_034,solved,YXXyx,YYXyXXX,xx,x,0,2,XXXYxxYXYx,YXyyx,orb_0063,YXXyx,YYXyyXYX,13,solved_to_solved
sol_034,solved,YXXyx,YYXyXXX,xy,y,0,2,xYXYxyXXXX,YxxyX,orb_0035,YXXyx,YYXyxxx,12,solved_to_solved
sol_034,solved,YXXyx,YYXyXXX,yX,y,0,2,YXXYXXXyXX,YxxyX,orb_0053,YXXyx,YYXXXyXX,13,solved_to_solved
sol_034,solved,YXXyx,YYXyXXX,yx,y,0,2,YYXyXX,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,Xy,y,0,2,XYYxyxxx,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,xx,x,0,2,XXXYxxyXyx,YXyyx,orb_0066,YXXyx,YYXyyxYx,13,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,xy,y,0,2,xYXYxyxx,YxxyX,orb_0034,YXXyx,YYXyXXX,12,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,yX,y,0,2,YYXyxx,YxxyX,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,yx,y,0,2,YxxYxyxx,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,Xyx,x,0,2,XXyyXyX,YxYxyX,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_035,solved,YXXyx,YYXyxxx,Xyx,y,0,2,YxYxyxx,YXXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_036,solved,YYXXXyX,YXXXXXXyxxxxx,Xy,y,1,2,XXXXXYYxxxyX,YXXXXXXyxxxxx,orb_0915,YYXXXXXXyxxx,YXXXXXyxxxxxx,25,
sol_036,solved,YYXXXyX,YXXXXXXyxxxxx,xx,x,1,6,XXYXYYYxYxyy,YYYXyyyxYYXyyyx,orb_1048,YYXXyxyxxxYx,YXXyxxxYXXXyxxx,27,
sol_036,solved,YYXXXyX,YXXXXXXyxxxxx,xy,y,1,2,xxxxxYXXXXXYxxxyXXXXXX,YxxxxxxyXXXXX,orb_0523,YYXXXyx,YXXXXXXyxxxxx,20,solved_to_solved
sol_036,solved,YYXXXyX,YXXXXXXyxxxxx,yX,y,1,2,xxxxYXXYXXXXXXXXXy,YxxxxxxyXXXXX,orb_1092,YXXXXXXyxxxxx,YYXXXXXXXXXyxxxx,29,
sol_036,solved,YYXXXyX,YXXXXXXyxxxxx,yx,y,1,2,YXXXXYXXXyxxxx,YXXXXXXyxxxxx,orb_0760,YYXXXXyxxx,YXXXXXyxxxxxx,23,
