line_idx,r1,r2,greedy_solved,greedy_path_length
650,xxyXY,xxyXyyXYY,True,3
651,xxyXY,xxyXYYxyy,True,3
652,xxyXY,xxyXYYXyy,True,3
653,xxyXY,xxyXYYYxy,True,3
654,xxyXY,xxyXYYYXy,True,3
655,xxyXY,xxyyxxYYY,True,9
656,xxyXY,xxyyxyxYY,True,7
657,xxyXY,xxyyxyXYY,True,4
658,xxyXY,xxyyxYXYY,True,5
659,xxyXY,xxyyxYYxy,True,15
660,xxyXY,xxyyxYYXy,True,9
661,xxyXY,xxyyXXYYY,True,7
662,xxyXY,xxyyXyXYY,True,5
663,xxyXY,xxyyXYYxy,True,5
664,xxyXY,xxyyXYYXy,True,7
665,xxyXY,xxYxYxyyy,True,25
666,xxyXY,xxYxYXyyy,True,21
667,xxyXY,xxYxYYxyy,True,23
668,xxyXY,xxYxYYXyy,True,19
669,xxyXY,xxYXYxyyy,True,15
670,xxyXY,xxYXYXyyy,True,11
671,xxyXY,xxYXYYxyy,True,13
672,xxyXY,xxYXYYXyy,True,11
673,xxyXY,xxYYxyxyy,True,23
674,xxyXY,xxYYxyXyy,True,17
675,xxyXY,xxYYxYXyy,True,19
676,xxyXY,xxYYXyXyy,True,13
677,xxyXY,xyxyxyxYY,True,17
678,xxyXY,xyxyxyXYY,True,4
679,xxyXY,xyxyxYxYY,True,17
680,xxyXY,xyxyxYXYY,True,9
681,xxyXY,xyxyxYYxY,True,15
682,xxyXY,xyxyxYYXy,True,13
683,xxyXY,xyxyxYYXY,True,11
684,xxyXY,xyxyXyxYY,True,7
685,xxyXY,xyxyXyXYY,True,9
686,xxyXY,xyxyXYxYY,True,3
687,xxyXY,xyxyXYXYY,True,7
688,xxyXY,xyxyXYYxY,True,4
689,xxyXY,xyxyXYYXy,True,5
690,xxyXY,xyxyXYYXY,True,5
691,xxyXY,xyxyyxYXY,True,7
692,xxyXY,xyxyyXYXY,True,9
693,xxyXY,xyxYxyxYY,True,9
694,xxyXY,xyxYxyXYY,True,5
695,xxyXY,xyxYxYXyy,True,15
696,xxyXY,xyxYXyxYY,True,5
697,xxyXY,xyxYXyXYY,True,4
698,xxyXY,xyxYXyyxY,True,5
699,xxyXY,xyxYXyyXY,True,4
700,xxyXY,xyxYXYxyy,True,9
701,xxyXY,xyxYXYYXy,True,7
702,xxyXY,xyxYYxyXy,True,11
703,xxyXY,xyxYYxyXY,True,3
704,xxyXY,xyxYYxYXy,True,11
705,xxyXY,xyXyxyXYY,True,5
706,xxyXY,xyXyxYXYY,True,3
707,xxyXY,xyXyxYYXY,True,5
708,xxyXY,xyXYxyXYY,True,3
709,xxyXY,xyyyxYYYY,True,19
710,xxyXY,xyyyXYYYY,True,17
711,xxyXYXy,xyXyxYY,False,-1
712,xxyXYXy,xyXYYXy,False,-1
713,xxxxxyy,xxxxyyXY,True,5
714,xxxxxyy,xxxyxyXY,True,18
715,xxxxxyy,xxxyxYXy,True,22
716,xxxxxyy,xxxyXyxY,True,18
717,xxxxxyy,xxyxxyXY,True,7
718,xxxxxyy,xxyXyxxY,True,8
719,xxxxxyy,xxyyyxYY,True,6
720,xxxxxyy,xyxyyxYY,True,6
721,xxxxxyy,xyyyxYxY,False,-1
722,xxxxyxy,xxxxyyXY,True,11
723,xxxxyxy,xxxyxyXY,True,5
724,xxxxyxy,xxxyxYXy,True,7
725,xxxxyxy,xxxyXyxY,True,6
726,xxxxyxy,xxyxxyXY,True,11
727,xxxxyxy,xxyXyxxY,True,13
728,xxxxyxy,xxyyyxYY,True,30
729,xxxxyxy,xyxyyxYY,True,6
730,xxxxyxy,xyyyxYxY,True,14
731,xxxxyXy,xxxxxyyy,False,-1
732,xxxxyXy,xxxxyxyy,True,4
733,xxxxyXy,xxxyxxyy,True,14
734,xxxxyXy,xxxyxyxy,True,6
735,xxxxyXy,xxxyXyXY,True,4
736,xxxxyXy,xxxyXYXy,False,-1
737,xxxxyXy,xxxyyXXY,True,7
738,xxxxyXy,xxyxxyxy,True,10
739,xxxxyXy,xxyxyXXY,True,8
740,xxxxyXy,xxyxYXXy,True,6
741,xxxxyXy,xxyXXyxY,True,15
742,xxxxyXy,xxyyyXYY,False,-1
743,xxxxyXy,xyxyyXYY,False,-1
744,xxxxyXy,xyXyXYYY,True,5
745,xxxxyXy,xyXyyxYY,True,14
746,xxxxyXy,xyXYYxyy,False,-1
747,xxxxyXy,xyXYYYXy,False,-1
748,xxxxyyy,xxxyXyXY,False,-1
749,xxxxyyy,xxxyXYXy,False,-1
750,xxxxyyy,xxxyyXXY,True,9
751,xxxxyyy,xxyxyXXY,True,25
752,xxxxyyy,xxyxYXXy,True,9
753,xxxxyyy,xxyXXyxY,True,12
754,xxxxyyy,xxyyyXYY,True,5
755,xxxxyyy,xyxyyXYY,True,21
756,xxxxyyy,xyXyXYYY,True,5
757,xxxxyyy,xyXyyxYY,True,20
758,xxxxyyy,xyXYYxyy,False,-1
759,xxxxyyy,xyXYYYXy,True,9
760,xxxyxxy,xxxxyyXY,True,9
761,xxxyxxy,xxxyxyXY,True,7
762,xxxyxxy,xxxyxYXy,True,5
763,xxxyxxy,xxxyXyxY,True,11
764,xxxyxxy,xxyxxyXY,True,5
765,xxxyxxy,xxyXyxxY,True,12
766,xxxyxxy,xxyyyxYY,True,14
767,xxxyxxy,xyxyyxYY,True,12
768,xxxyxxy,xyyyxYxY,True,11
769,xxxyxyy,xxxyXyXY,True,17
770,xxxyxyy,xxxyXYXy,True,5
771,xxxyxyy,xxxyyXXY,True,13
772,xxxyxyy,xxxYXXyy,True,5
773,xxxyxyy,xxxYXyXy,True,15
774,xxxyxyy,xxyxyXXY,True,5
775,xxxyxyy,xxyxYXXy,True,17
776,xxxyxyy,xxyXXyxY,True,12
777,xxxyxyy,xxyXXYxy,True,7
778,xxxyxyy,xxyXXYXY,True,15
779,xxxyxyy,xxyyyXYY,True,10
780,xxxyxyy,xxYxyXXy,True,24
781,xxxyxyy,xxYYXyyy,True,15
782,xxxyxyy,xyxyyXYY,True,5
783,xxxyxyy,xyxYYXyy,True,12
784,xxxyxyy,xyXyXYYY,False,-1
785,xxxyxyy,xyXyyxYY,True,9
786,xxxyxyy,xyXYYxyy,True,16
787,xxxyxyy,xyXYYYXy,True,10
788,xxxyxyy,xyyxYYXy,True,5
789,xxxyxyy,xyyXyxYY,False,-1
790,xxxyxyy,xyyyXYxY,False,-1
791,xxxyxYY,xxxxyxYY,True,5
792,xxxyxYY,xxxxyXYY,True,12
793,xxxyxYY,xxxxYYxy,True,18
794,xxxyxYY,xxxxYYXy,True,33
795,xxxyxYY,xxxyxxYY,True,5
796,xxxyxYY,xxxyxYxY,True,5
797,xxxyxYY,xxxyxYXY,True,5
798,xxxyxYY,xxxyXYxY,True,11
799,xxxyxYY,xxxYxyxY,True,19
800,xxxyxYY,xxxYxyXY,True,21
801,xxxyxYY,xxxYxYxy,False,-1
802,xxxyxYY,xxxYxYXy,False,-1
803,xxxyxYY,xxxYXyxY,True,32
804,xxxyxYY,xxxYXYxy,False,-1
805,xxxyxYY,xxxYYxxy,True,11
806,xxxyxYY,xxyxxYxY,True,23
807,xxxyxYY,xxyxxYXY,True,21
808,xxxyxYY,xxyxYxxY,True,12
809,xxxyxYY,xxyXYxxY,True,7
810,xxxyxYY,xxyyxYYY,True,19
811,xxxyxYY,xxYxxYxy,False,-1
812,xxxyxYY,xxYxxYXy,True,41
813,xxxyxYY,xxYYYxyy,False,-1
814,xxxyxYY,xyxyxYYY,True,12
815,xxxyxYY,xyyxYxYY,True,10
816,xxxyxYY,xyyxYYxY,True,12
817,xxxyXXy,xxxyXXyy,True,3
818,xxxyXXy,xxxyXyXy,True,3
819,xxxyXXy,xxxyXyXY,True,10
820,xxxyXXy,xxxyXYXy,True,3
821,xxxyXXy,xxxyyXXY,True,10
822,xxxyXXy,xxxyyyyy,True,6
823,xxxyXXy,xxyxyXXy,True,3
824,xxxyXXy,xxyxyXXY,True,9
825,xxxyXXy,xxyxyyyy,True,21
826,xxxyXXy,xxyxYXXy,True,10
827,xxxyXXy,xxyXXyxY,True,3
828,xxxyXXy,xxyyxyyy,True,17
829,xxxyXXy,xxyyyXYY,True,23
830,xxxyXXy,xxyyyyXY,True,6
831,xxxyXXy,xyxyxyyy,True,39
832,xxxyXXy,xyxyyxyy,True,13
833,xxxyXXy,xyxyyXYY,False,-1
834,xxxyXXy,xyxyyyXY,False,-1
835,xxxyXXy,xyXyXYYY,False,-1
836,xxxyXXy,xyXyyxYY,False,-1
837,xxxyXXy,xyXyyyxY,False,-1
838,xxxyXXy,xyXYxyyy,True,94
839,xxxyXXy,xyXYYxyy,False,-1
840,xxxyXXy,xyXYYXYY,False,-1
841,xxxyXXy,xyXYYYXy,False,-1
842,xxxyXXy,xyyXyyxY,False,-1
843,xxxyXXY,xxxxyxYY,True,17
844,xxxyXXY,xxxxyXYY,True,9
845,xxxyXXY,xxxxYxyy,True,10
846,xxxyXXY,xxxxYXyy,True,8
847,xxxyXXY,xxxyxxYY,True,6
848,xxxyXXY,xxxyxyxY,True,6
849,xxxyXXY,xxxyxyXY,True,4
850,xxxyXXY,xxxyxYxy,True,19
851,xxxyXXY,xxxyxYXy,True,14
852,xxxyXXY,xxxyxYXY,True,4
853,xxxyXXY,xxxyXXYY,True,3
854,xxxyXXY,xxxyXyXY,True,3
855,xxxyXXY,xxxyXYxy,True,11
856,xxxyXXY,xxxyXYXy,True,8
857,xxxyXXY,xxxYxxyy,True,20
858,xxxyXXY,xxxYxyxy,True,21
859,xxxyXXY,xxxYxyXy,True,15
860,xxxyXXY,xxxYxYXy,True,16
861,xxxyXXY,xxxYXXyy,True,11
862,xxxyXXY,xxxYXyXy,True,10
863,xxxyXXY,xxyxxyxY,True,18
864,xxxyXXY,xxyxxyXY,True,10
865,xxxyXXY,xxyxxYxy,True,8
866,xxxyXXY,xxyxxYxY,True,8
867,xxxyXXY,xxyxxYXy,True,6
868,xxxyXXY,xxyxxYXY,True,6
869,xxxyXXY,xxyxyXXY,True,3
870,xxxyXXY,xxyxYXXy,True,9
871,xxxyXXY,xxyxYXXY,True,8
872,xxxyXXY,xxyXXYxy,True,3
873,xxxyXXY,xxyXXYXy,True,4
874,xxxyXXY,xxyXXYXY,True,4
875,xxxyXXY,xxyyxYYY,False,-1
876,xxxyXXY,xxyyXYYY,False,-1
877,xxxyXXY,xxYYxyyy,True,19
878,xxxyXXY,xxYYXyyy,True,14
879,xxxyXXY,xyxyxYYY,False,-1
880,xxxyXXY,xyxyXYYY,False,-1
881,xxxyXXY,xyxyyxYY,False,-1
882,xxxyXXY,xyxyyXYY,False,-1
883,xxxyXXY,xyxYYxyy,False,-1
884,xxxyXXY,xyxYYXyy,False,-1
885,xxxyXXY,xyxYYYXy,False,-1
886,xxxyXXY,xyXyxYYY,False,-1
887,xxxyXXY,xyXyyxYY,False,-1
888,xxxyXXY,xyXyyXYY,False,-1
889,xxxyXXY,xyXYYxyy,False,-1
890,xxxyXXY,xyXYYXyy,False,-1
891,xxxyXyy,xxxyXyXY,True,4
892,xxxyXyy,xxxyXYXy,True,4
893,xxxyXyy,xxxyyXXY,True,15
894,xxxyXyy,xxxyyyyy,True,4
895,xxxyXyy,xxxYXXyy,True,4
896,xxxyXyy,xxxYXyXy,True,23
897,xxxyXyy,xxyxyXXY,True,12
898,xxxyXyy,xxyxyyyy,True,24
899,xxxyXyy,xxyxYXXy,True,15
900,xxxyXyy,xxyXXyxY,True,31
901,xxxyXyy,xxyXXYxy,True,24
902,xxxyXyy,xxyXXYXY,True,7
903,xxxyXyy,xxyyxyyy,True,27
904,xxxyXyy,xxyyyxyy,True,15
905,xxxyXyy,xxyyyXYY,True,14
906,xxxyXyy,xxyyyyxy,True,41
907,xxxyXyy,xxYxyXXy,False,-1
908,xxxyXyy,xxYYXyyy,True,31
909,xxxyXyy,xyxyxyyy,True,6
910,xxxyXyy,xyxyyxyy,True,11
911,xxxyXyy,xyxyyXYY,True,6
912,xxxyXyy,xyxYYXyy,True,38
913,xxxyXyy,xyXyXYYY,True,17
914,xxxyXyy,xyXyyxYY,True,4
915,xxxyXyy,xyXYYxyy,True,17
916,xxxyXyy,xyXYYYXy,False,-1
917,xxxyXyy,xyyxYYXy,False,-1
918,xxxyXyy,xyyXyxYY,False,-1
919,xxxyXyy,xyyyXYxY,False,-1
920,xxxyXYY,xxxxxYYY,True,7
921,xxxyXYY,xxxxyXYY,True,5
922,xxxyXYY,xxxxYxYY,True,7
923,xxxyXYY,xxxxYYxY,True,48
924,xxxyXYY,xxxxYYXy,False,-1
925,xxxyXYY,xxxyxYXY,True,10
926,xxxyXYY,xxxyXXYY,True,5
927,xxxyXYY,xxxyXYxY,True,5
928,xxxyXYY,xxxyXYXY,True,5
929,xxxyXYY,xxxYxxYY,True,5
930,xxxyXYY,xxxYxyXY,True,14
931,xxxyXYY,xxxYxYxY,True,17
932,xxxyXYY,xxxYxYXy,False,-1
933,xxxyXYY,xxxYXyxY,True,39
934,xxxyXYY,xxxYXyXY,False,-1
935,xxxyXYY,xxxYXYxy,False,-1
936,xxxyXYY,xxxYXYXy,False,-1
937,xxxyXYY,xxxYYxxY,True,14
938,xxxyXYY,xxxYYXXy,False,-1
939,xxxyXYY,xxyxxYXY,True,13
940,xxxyXYY,xxyxYXXY,True,7
941,xxxyXYY,xxyXXyXY,True,46
942,xxxyXYY,xxyXXYxY,True,16
943,xxxyXYY,xxyXXYXy,True,18
944,xxxyXYY,xxyXyXXY,True,38
945,xxxyXYY,xxyXYxxY,True,10
946,xxxyXYY,xxyyxYYY,True,6
947,xxxyXYY,xxyyXYYY,True,14
948,xxxyXYY,xxYxxYxY,True,10
949,xxxyXYY,xxYxxYXy,False,-1
950,xxxyXYY,xxYxyXXY,False,-1
951,xxxyXYY,xxYYYxyy,True,7
952,xxxyXYY,xxYYYXyy,True,15
953,xxxyXYY,xyxyxYYY,False,-1
954,xxxyXYY,xyxyXYYY,True,10
955,xxxyXYY,xyxYYYXy,False,-1
956,xxxyXYY,xyXyxYYY,False,-1
957,xxxyXYY,xyXyyXYY,True,7
958,xxxyXYY,xyXYYXyy,True,5
959,xxxyXYY,xyyxYxYY,True,6
960,xxxyXYY,xyyxYYxY,True,6
961,xxxyXYY,xyyxYYXY,True,14
962,xxxyXYY,xyyXyXYY,True,5
963,xxxyXYY,xyyXYxYY,False,-1
964,xxxyXYY,xyyXYYxY,True,10
965,xxxyy,xxxxxxyXyy,True,4
966,xxxyy,xxxxxyxyXy,True,8
967,xxxyy,xxxxyxxyXy,True,7
968,xxxyy,xxxxyXXyXY,True,8
969,xxxyy,xxxxyXXYXy,True,7
970,xxxyy,xxxxyXyXXY,True,8
971,xxxyy,xxxxyyXXXY,True,4
972,xxxyy,xxxxyyyyxY,True,5
973,xxxyy,xxxyxxxyXy,True,4
974,xxxyy,xxxyxyXXXY,True,5
975,xxxyy,xxxyxyyyxY,True,6
976,xxxyy,xxxyxYxyyy,True,5
977,xxxyy,xxxyxYXXXy,True,4
978,xxxyy,xxxyXXXyxY,True,5
979,xxxyy,xxxyXXYXXY,True,5
980,xxxyy,xxxyXyyXYY,True,6
981,xxxyy,xxxyXYYXyy,True,5
982,xxxyy,xxxyyxyyxY,True,5
983,xxxyy,xxxyyXyXYY,True,5
984,xxxyy,xxxyyyxyxY,True,4
985,xxxyy,xxxyyyXXYY,True,4
986,xxxyy,xxxyyyXYXY,True,4
987,xxxyy,xxxyyyyxxY,True,4
988,xxxyy,xxxYXXyXXY,True,6
989,xxxyy,xxxYXyyyXY,True,7
990,xxxyy,xxyxxyyyxY,True,8
991,xxxyy,xxyxyxyyxY,True,8
992,xxxyy,xxyxyxYxyy,True,4
993,xxxyy,xxyxyXyXYY,True,8
994,xxxyy,xxyxyXYYXy,True,7
995,xxxyy,xxyxyyxyxY,True,8
996,xxxyy,xxyxyyxYxy,True,7
997,xxxyy,xxyxyyXXYY,True,5
998,xxxyy,xxyxyyXYXY,True,6
999,xxxyy,xxyxyyyxxY,True,8
1000,xxxyy,xxyxYxxyyy,True,8
1001,xxxyy,xxyxYxyxyy,True,5
1002,xxxyy,xxyxYXyyXY,True,10
1003,xxxyy,xxyxYXYXyy,True,8
1004,xxxyy,xxyxYYXXyy,True,5
1005,xxxyy,xxyxYYXyXy,True,5
1006,xxxyy,xxyXXyXYYY,True,9
1007,xxxyy,xxyXXyyxYY,True,5
1008,xxxyy,xxyXXYYxyy,True,4
1009,xxxyy,xxyXXYYYXy,True,7
1010,xxxyy,xxyXyxyXYY,True,8
1011,xxxyy,xxyXyxYYXy,True,5
1012,xxxyy,xxyXyXXYYY,True,8
1013,xxxyy,xxyXyXyxYY,True,7
1014,xxxyy,xxyXyXYXYY,True,9
1015,xxxyy,xxyXyXYYXY,True,8
1016,xxxyy,xxyXyyxYXY,True,6
1017,xxxyy,xxyXyyXYxY,True,10
1018,xxxyy,xxyXYxyyXY,True,5
1019,xxxyy,xxyXYxYXyy,True,8
1020,xxxyy,xxyXYXyXYY,True,8
1021,xxxyy,xxyXYXyyxY,True,5
1022,xxxyy,xxyXYXYxyy,True,4
1023,xxxyy,xxyXYXYYXy,True,7
1024,xxxyy,xxyXYYXyXY,True,8
1025,xxxyy,xxyyxxyyxY,True,4
1026,xxxyy,xxyyxyxyxY,True,4
1027,xxxyy,xxyyxyXXYY,True,4
1028,xxxyy,xxyyxyXYXY,True,4
1029,xxxyy,xxyyxyyxxY,True,4
1030,xxxyy,xxyyxYXyXY,True,5
1031,xxxyy,xxyyXXyxYY,True,5
1032,xxxyy,xxyyXyxYXY,True,8
1033,xxxyy,xxyyXyXYxY,True,8
1034,xxxyy,xxyyXYxyXY,True,7
1035,xxxyy,xxyyXYXyxY,True,7
1036,xxxyy,xxyyXYXYXY,True,7
1037,xxxyy,xxyyyyXYYY,True,6
1038,xxxyy,xxYxyXyyXY,True,10
1039,xxxyy,xxYxyyXyXY,True,6
1040,xxxyy,xxYXyxyyXY,True,6
1041,xxxyy,xxYXyXyXYY,True,9
1042,xxxyy,xxYXyyXYXY,True,9
1043,xxxyy,xyxyxyxyxY,False,-1
1044,xxxyy,xyxyxyXYXY,True,14
1045,xxxyy,xyxyxYXyXY,True,16
1046,xxxyy,xyxyXyxYXY,True,9
1047,xxxyy,xyxyXyXYxY,True,17
1048,xxxyy,xyxyXYxyXY,True,7
1049,xxxyy,xyxyXYxYXy,True,12
1050,xxxyy,xyxyXYXyxY,True,15
1051,xxxyy,xyxyyyXYYY,True,10
1052,xxxyy,xyxYxyXyXY,True,17
1053,xxxyy,xyxYXyxyXY,True,8
1054,xxxyy,xyXyxyXYxY,True,10
1055,xxxyy,xyXyxYxyXY,True,8
1056,xxxyy,xyXyXyxYxY,True,19
1057,xxxyy,xyXyyXYYYY,True,6
1058,xxxyy,xyXyyyxYYY,True,9
1059,xxxyy,xyXYYYxyyy,True,10
1060,xxxyy,xyXYYYYXyy,True,6
1061,xxxyy,xyyxyyXYYY,True,6
1062,xxxyy,xyyXyXYYYY,True,6
1063,xxxyy,xyyXyyxYYY,True,5
1064,xxyxxyy,xxxyXyXY,True,11
1065,xxyxxyy,xxxyXYXy,True,11
1066,xxyxxyy,xxxyyXXY,True,7
1067,xxyxxyy,xxyxyXXY,True,6
1068,xxyxxyy,xxyxYXXy,True,5
1069,xxyxxyy,xxyXXyxY,True,6
1070,xxyxxyy,xxyyyXYY,True,7
1071,xxyxxyy,xyxyyXYY,True,13
1072,xxyxxyy,xyXyXYYY,True,9
1073,xxyxxyy,xyXyyxYY,True,15
1074,xxyxxyy,xyXYYxyy,True,10
1075,xxyxxyy,xyXYYYXy,True,7
1076,xxyxxYY,xxxxyxYY,True,6
1077,xxyxxYY,xxxxyXYY,True,8
1078,xxyxxYY,xxxyxxYY,True,5
1079,xxyxxYY,xxxyxYxY,True,24
1080,xxyxxYY,xxxyxYXY,True,20
1081,xxyxxYY,xxxyXYxY,True,14
1082,xxyxxYY,xxxYxyxY,True,29
1083,xxyxxYY,xxxYxyXY,True,27
1084,xxyxxYY,xxyxxYxY,True,5
1085,xxyxxYY,xxyxxYXY,True,5
1086,xxyxxYY,xxyxYxxY,True,6
1087,xxyxxYY,xxyXYxxY,True,8
1088,xxyxxYY,xxyyxYYY,True,6
1089,xxyxxYY,xyxyxYYY,False,-1
1090,xxyxxYY,xyyxYxYY,True,21
1091,xxyxy,xxxxxxyXyy,True,9
1092,xxyxy,xxxxxyxyXy,True,4
1093,xxyxy,xxxxyxxyXy,True,4
1094,xxyxy,xxxxyXXyXY,True,11
1095,xxyxy,xxxxyXXYXy,True,9
1096,xxyxy,xxxxyXyXXY,True,11
1097,xxyxy,xxxxyyXXXY,True,11
1098,xxyxy,xxxxyyyyxY,True,9
1099,xxyxy,xxxyxxxyXy,True,9
1100,xxyxy,xxxyxyXXXY,True,4
1101,xxyxy,xxxyxyyyxY,True,6
1102,xxyxy,xxxyxYxyyy,True,8
1103,xxyxy,xxxyxYXXXy,True,7
1104,xxyxy,xxxyXXXyxY,True,9
1105,xxyxy,xxxyXXYXXY,True,4
1106,xxyxy,xxxyXyyXYY,True,10
1107,xxyxy,xxxyXYYXyy,True,9
1108,xxyxy,xxxyyxyyxY,True,11
1109,xxyxy,xxxyyxYxyy,True,11
1110,xxyxy,xxxyyXyXYY,True,8
1111,xxyxy,xxxyyyxyxY,True,7
1112,xxyxy,xxxyyyXXYY,True,7
1113,xxyxy,xxxyyyXYXY,True,9
1114,xxyxy,xxxyyyyxxY,True,7
1115,xxyxy,xxxYXXyXXY,True,9
1116,xxyxy,xxxYXyyyXY,True,9
1117,xxyxy,xxyxxyyyxY,True,6
1118,xxyxy,xxyxyxyyxY,True,6
1119,xxyxy,xxyxyxYxyy,True,6
1120,xxyxy,xxyxyXyXYY,True,6
1121,xxyxy,xxyxyXYYXy,True,6
1122,xxyxy,xxyxyyxyxY,True,4
1123,xxyxy,xxyxyyxYxy,True,6
1124,xxyxy,xxyxyyXXYY,True,4
1125,xxyxy,xxyxyyXYXY,True,4
1126,xxyxy,xxyxyyyxxY,True,4
1127,xxyxy,xxyxYxxyyy,True,4
1128,xxyxy,xxyxYxyxyy,True,4
1129,xxyxy,xxyxYXyyXY,True,8
1130,xxyxy,xxyxYXYXyy,True,4
1131,xxyxy,xxyxYYXXyy,True,4
1132,xxyxy,xxyxYYXyXy,True,6
1133,xxyxy,xxyXXyXYYY,True,7
1134,xxyxy,xxyXXyyxYY,True,7
1135,xxyxy,xxyXXYYxyy,True,7
1136,xxyxy,xxyXXYYYXy,True,9
1137,xxyxy,xxyXyxyXYY,True,9
1138,xxyxy,xxyXyxYYXy,True,7
1139,xxyxy,xxyXyXXYYY,True,10
1140,xxyxy,xxyXyXyxYY,True,7
1141,xxyxy,xxyXyXYXYY,True,9
1142,xxyxy,xxyXyXYYXY,True,9
1143,xxyxy,xxyXyyxYXY,True,11
1144,xxyxy,xxyXyyXYxY,True,7
1145,xxyxy,xxyXYxyyXY,True,9
1146,xxyxy,xxyXYxYXyy,True,9
1147,xxyxy,xxyXYXyXYY,True,5
1148,xxyxy,xxyXYXyyxY,True,5
1149,xxyxy,xxyXYXYxyy,True,5
1150,xxyxy,xxyXYXYYXy,True,5
1151,xxyxy,xxyXYYXyXY,True,7
1152,xxyxy,xxyyxxyyxY,True,9
1153,xxyxy,xxyyxyxyxY,True,4
1154,xxyxy,xxyyxyXXYY,True,9
1155,xxyxy,xxyyxyXYXY,True,5
1156,xxyxy,xxyyxyyxxY,True,11
1157,xxyxy,xxyyxYXyXY,True,11
1158,xxyxy,xxyyXXyxYY,True,9
1159,xxyxy,xxyyXyxYXY,True,11
1160,xxyxy,xxyyXyXYxY,True,8
1161,xxyxy,xxyyXYxyXY,True,11
1162,xxyxy,xxyyXYXyxY,True,9
1163,xxyxy,xxyyXYXYXY,True,4
1164,xxyxy,xxyyyyXYYY,True,10
1165,xxyxy,xxYxyXyyXY,True,7
1166,xxyxy,xxYxyyXyXY,True,11
1167,xxyxy,xxYXyxyyXY,True,11
1168,xxyxy,xxYXyXyXYY,True,9
1169,xxyxy,xxYXyyXYXY,True,7
1170,xxyxy,xyxyxyxyxY,True,4
1171,xxyxy,xyxyxyXYXY,True,4
1172,xxyxy,xyxyxYXyXY,True,6
1173,xxyxy,xyxyXyxYXY,True,5
1174,xxyxy,xyxyXyXYxY,True,9
1175,xxyxy,xyxyXYxyXY,True,5
1176,xxyxy,xyxyXYxYXy,True,9
1177,xxyxy,xyxyXYXyxY,True,5
1178,xxyxy,xyxyyyXYYY,True,8
1179,xxyxy,xyxYxyXyXY,True,11
1180,xxyxy,xyxYXyxyXY,True,6
1181,xxyxy,xyXyxyXYxY,True,9
1182,xxyxy,xyXyxYxyXY,True,6
1183,xxyxy,xyXyXyxYxY,True,7
1184,xxyxy,xyXyyXYYYY,True,5
1185,xxyxy,xyXyyyxYYY,True,5
1186,xxyxy,xyXYYYxyyy,True,7
1187,xxyxy,xyXYYYYXyy,True,7
1188,xxyxy,xyyxyyXYYY,True,9
1189,xxyxy,xyyXyXYYYY,True,10
1190,xxyxy,xyyXyyxYYY,True,7
1191,xxyxyxy,xxxyXyXY,True,9
1192,xxyxyxy,xxxyXYXy,True,6
1193,xxyxyxy,xxxyyXXY,True,9
1194,xxyxyxy,xxyxyXXY,True,7
1195,xxyxyxy,xxyxYXXy,True,7
1196,xxyxyxy,xxyXXyxY,True,8
1197,xxyxyxy,xxyyyXYY,True,9
1198,xxyxyxy,xyxyyXYY,True,7
1199,xxyxyxy,xyXyXYYY,True,6
1200,xxyxyxy,xyXyyxYY,True,6
1201,xxyxyxy,xyXYYxyy,True,8
1202,xxyxyxy,xyXYYYXy,True,9
1203,xxyxyxY,xxxxyyxY,True,6
1204,xxyxyxY,xxxxyyXY,True,21
1205,xxyxyxY,xxxxYxyy,True,45
1206,xxyxyxY,xxxxYXyy,False,-1
1207,xxyxyxY,xxxyxyxY,True,5
1208,xxyxyxY,xxxyxyXY,True,10
1209,xxyxyxY,xxxyxYxy,True,9
1210,xxyxyxY,xxxyxYXy,True,15
1211,xxyxyxY,xxxyXyxY,True,11
1212,xxyxyxY,xxxyXYxy,True,21
1213,xxyxyxY,xxxyyxxY,True,17
1214,xxyxyxY,xxxYxxyy,True,10
1215,xxyxyxY,xxxYxyxy,True,9
1216,xxyxyxY,xxxYxyXy,False,-1
1217,xxyxyxY,xxxYXyxy,True,16
1218,xxyxyxY,xxyxxyxY,True,5
1219,xxyxyxY,xxyxxyXY,True,9
1220,xxyxyxY,xxyxxYxy,True,19
1221,xxyxyxY,xxyxxYXy,True,16
1222,xxyxyxY,xxyxyxxY,True,5
1223,xxyxyxY,xxyXyxxY,True,6
1224,xxyxyxY,xxyyyxYY,True,11
1225,xxyxyxY,xxYYxyyy,False,-1
1226,xxyxyxY,xyxyyxYY,True,18
1227,xxyxyxY,xyxYYxyy,True,10
1228,xxyxyxY,xyyyxYxY,True,6
1229,xxyxyXy,xxxyXyXY,True,10
1230,xxyxyXy,xxxyXYXy,True,17
1231,xxyxyXy,xxxyyXXY,True,15
1232,xxyxyXy,xxxyyyyy,False,-1
1233,xxyxyXy,xxxYXXyy,True,7
1234,xxyxyXy,xxxYXyXy,True,4
1235,xxyxyXy,xxyxyXXY,True,4
1236,xxyxyXy,xxyxyyyy,True,4
1237,xxyxyXy,xxyxYXXy,True,4
1238,xxyxyXy,xxyXXyxY,True,19
1239,xxyxyXy,xxyXXYxy,True,10
1240,xxyxyXy,xxyXXYXY,True,10
1241,xxyxyXy,xxyyxyyy,True,16
1242,xxyxyXy,xxyyyxyy,True,8
1243,xxyxyXy,xxyyyXYY,True,51
1244,xxyxyXy,xxyyyyxy,True,48
1245,xxyxyXy,xxYxyXXy,True,9
